 x ,  T0 ,  T1 ,  T2 ,  Phi ,  Psi ,  delta_cdm ,  delta_b ,  v_cdm ,  v_b ,  Pi ,  S ,  Sj5 ,  Sj50 ,  Sj500  , 
-4.69294 , 0.0893608 , 0.0169627 , 0.00256449 , 0.0658499 , -0.0658501 , 268.925 , 174.912 , 3.35647 , 3.1634 , 0.00256449 , 0.00190714 , 3.60634e-08 , 8.58041e-07 , 1.14363e-06 , 
-4.68894 , 0.0842026 , 0.0189032 , 0.00258569 , 0.0658463 , -0.0658465 , 269.939 , 175.868 , 3.36289 , 3.1706 , 0.00258569 , 0.0018953 , 4.69934e-07 , 1.16891e-06 , 1.37321e-06 , 
-4.68494 , 0.078418 , 0.0203008 , 0.00265648 , 0.0658428 , -0.0658429 , 270.957 , 176.828 , 3.36934 , 3.17781 , 0.00265648 , 0.0018813 , 8.56112e-07 , 1.36987e-06 , 1.4934e-06 , 
-4.68094 , 0.0721816 , 0.0210678 , 0.00272833 , 0.0658392 , -0.0658393 , 271.978 , 177.792 , 3.37579 , 3.18503 , 0.00272833 , 0.00186536 , 1.15888e-06 , 1.44314e-06 , 1.4956e-06 , 
-4.67694 , 0.0656993 , 0.0211468 , 0.00274123 , 0.0658356 , -0.0658358 , 273.004 , 178.76 , 3.38227 , 3.19226 , 0.00274123 , 0.00184784 , 1.35094e-06 , 1.38339e-06 , 1.38108e-06 , 
-4.67293 , 0.059197 , 0.0205178 , 0.00263013 , 0.0658321 , -0.0658322 , 274.034 , 179.732 , 3.38875 , 3.1995 , 0.00263013 , 0.00182907 , 1.41586e-06 , 1.19803e-06 , 1.16061e-06 , 
-4.66893 , 0.0529083 , 0.0192012 , 0.00233246 , 0.0658286 , -0.0658286 , 275.068 , 180.708 , 3.39525 , 3.20675 , 0.00233246 , 0.00180954 , 1.34967e-06 , 9.06289e-07 , 8.53464e-07 , 
-4.66493 , 0.0470604 , 0.0172584 , 0.00179605 , 0.0658251 , -0.0658251 , 276.107 , 181.689 , 3.40176 , 3.21401 , 0.00179605 , 0.00178966 , 1.16072e-06 , 5.3698e-07 , 4.85431e-07 , 
-4.66093 , 0.0418602 , 0.0147891 , 0.000986515 , 0.0658216 , -0.0658216 , 277.149 , 182.674 , 3.40829 , 3.22129 , 0.000986515 , 0.00176984 , 8.68622e-07 , 1.25534e-07 , 8.65633e-08 , 
-4.65693 , 0.0374809 , 0.0119246 , -0.000106654 , 0.0658182 , -0.0658181 , 278.195 , 183.663 , 3.41483 , 3.22857 , -0.000106654 , 0.0017507 , 5.02194e-07 , -2.89483e-07 , -3.11359e-07 , 
-4.65293 , 0.0340517 , 0.00881889 , -0.0014661 , 0.0658148 , -0.0658146 , 279.246 , 184.657 , 3.42138 , 3.23587 , -0.0014661 , 0.00173228 , 9.62311e-08 , -6.69967e-07 , -6.77324e-07 , 
-4.64893 , 0.0316498 , 0.00563733 , -0.00304519 , 0.0658114 , -0.0658112 , 280.3 , 185.654 , 3.42795 , 3.24317 , -0.00304519 , 0.00171499 , -3.11339e-07 , -9.8164e-07 , -9.83398e-07 , 
-4.64493 , 0.0302966 , 0.00254428 , -0.00476967 , 0.0658081 , -0.0658078 , 281.359 , 186.656 , 3.43453 , 3.25049 , -0.00476967 , 0.00169898 , -6.83116e-07 , -1.19697e-06 , -1.20669e-06 , 
-4.64093 , 0.0299584 , -0.000309382 , -0.00654217 , 0.0658048 , -0.0658044 , 282.422 , 187.663 , 3.44112 , 3.25782 , -0.00654217 , 0.00168433 , -9.85403e-07 , -1.29745e-06 , -1.33091e-06 , 
-4.63693 , 0.0305503 , -0.00279763 , -0.00824964 , 0.0658015 , -0.0658011 , 283.49 , 188.673 , 3.44773 , 3.26516 , -0.00824964 , 0.00167112 , -1.19113e-06 , -1.27514e-06 , -1.34751e-06 , 
-4.63293 , 0.0319454 , -0.00482857 , -0.00977283 , 0.0657983 , -0.0657978 , 284.561 , 189.688 , 3.45436 , 3.27251 , -0.00977283 , 0.00165952 , -1.28234e-06 , -1.1334e-06 , -1.25638e-06 , 
-4.62893 , 0.0339855 , -0.00635058 , -0.0109973 , 0.065795 , -0.0657945 , 285.637 , 190.708 , 3.461 , 3.27987 , -0.0109973 , 0.00164812 , -1.25038e-06 , -8.85489e-07 , -1.06457e-06 , 
-4.62492 , 0.0364953 , -0.00735486 , -0.0118246 , 0.0657918 , -0.0657913 , 286.717 , 191.731 , 3.46765 , 3.28724 , -0.0118246 , 0.00163848 , -1.10024e-06 , -5.56321e-07 , -7.89117e-07 , 
-4.62092 , 0.039296 , -0.00787395 , -0.0121832 , 0.0657886 , -0.0657881 , 287.801 , 192.759 , 3.47431 , 3.29463 , -0.0121832 , 0.00162962 , -8.46062e-07 , -1.76853e-07 , -4.51906e-07 , 
-4.61692 , 0.0422199 , -0.0079763 , -0.0120369 , 0.0657854 , -0.065785 , 288.89 , 193.792 , 3.48099 , 3.30202 , -0.0120369 , 0.00162153 , -5.125e-07 , 2.166e-07 , -8.04404e-08 , 
-4.61292 , 0.0451218 , -0.00775748 , -0.011391 , 0.0657823 , -0.0657818 , 289.983 , 194.829 , 3.48769 , 3.30943 , -0.011391 , 0.00161412 , -1.31753e-07 , 5.86363e-07 , 2.95006e-07 , 
-4.60892 , 0.0478888 , -0.00732868 , -0.0102948 , 0.0657791 , -0.0657787 , 291.08 , 195.87 , 3.4944 , 3.31685 , -0.0102948 , 0.00160735 , 2.59388e-07 , 8.9693e-07 , 6.43757e-07 , 
-4.60492 , 0.0504447 , -0.00680381 , -0.00884014 , 0.065776 , -0.0657757 , 292.182 , 196.916 , 3.50112 , 3.32428 , -0.00884014 , 0.00160123 , 6.23061e-07 , 1.11842e-06 , 9.37264e-07 , 
-4.60092 , 0.0527519 , -0.00628622 , -0.00715509 , 0.0657728 , -0.0657726 , 293.288 , 197.966 , 3.50786 , 3.33172 , -0.00715509 , 0.00159581 , 9.2399e-07 , 1.2295e-06 , 1.15146e-06 , 
-4.59692 , 0.0548079 , -0.00585675 , -0.00539491 , 0.0657697 , -0.0657695 , 294.398 , 199.021 , 3.51461 , 3.33917 , -0.00539491 , 0.00159117 , 1.13291e-06 , 1.21944e-06 , 1.26873e-06 , 
-4.59292 , 0.0566375 , -0.00556414 , -0.00372899 , 0.0657666 , -0.0657665 , 295.513 , 200.08 , 3.52137 , 3.34664 , -0.00372899 , 0.00158742 , 1.22941e-06 , 1.08922e-06 , 1.27939e-06 , 
-4.58892 , 0.0582834 , -0.00541903 , -0.00232613 , 0.0657635 , -0.0657634 , 296.632 , 201.144 , 3.52815 , 3.35411 , -0.00232613 , 0.00158459 , 1.20388e-06 , 8.51407e-07 , 1.18242e-06 , 
-4.58492 , 0.0597931 , -0.00539225 , -0.00133881 , 0.0657604 , -0.0657604 , 297.755 , 202.212 , 3.53495 , 3.3616 , -0.00133881 , 0.00158275 , 1.0585e-06 , 5.29071e-07 , 9.8562e-07 , 
-4.58092 , 0.0612069 , -0.00541787 , -0.000888284 , 0.0657574 , -0.0657573 , 298.884 , 203.285 , 3.54176 , 3.3691 , -0.000888284 , 0.00158206 , 8.07219e-07 , 1.53669e-07 , 7.05112e-07 , 
-4.57692 , 0.0625453 , -0.00540075 , -0.00105171 , 0.0657543 , -0.0657543 , 300.016 , 204.363 , 3.54858 , 3.37661 , -0.00105171 , 0.00158218 , 4.742e-07 , -2.37959e-07 , 3.63827e-07 , 
-4.57291 , 0.0638006 , -0.00522802 , -0.00185281 , 0.0657513 , -0.0657512 , 301.153 , 205.445 , 3.55542 , 3.38413 , -0.00185281 , 0.00158306 , 9.22096e-08 , -6.06782e-07 , -9.72482e-09 , 
-4.56891 , 0.0649306 , -0.00478352 , -0.00325709 , 0.0657483 , -0.0657481 , 302.295 , 206.532 , 3.56227 , 3.39167 , -0.00325709 , 0.00158454 , -3.00668e-07 , -9.15483e-07 , -3.83923e-07 , 
-4.56491 , 0.0658586 , -0.00396362 , -0.00517223 , 0.0657452 , -0.065745 , 303.441 , 207.623 , 3.56914 , 3.39921 , -0.00517223 , 0.00158711 , -6.64907e-07 , -1.13266e-06 , -7.2686e-07 , 
-4.56091 , 0.066477 , -0.00269291 , -0.00745391 , 0.0657422 , -0.0657419 , 304.591 , 208.719 , 3.57602 , 3.40677 , -0.00745391 , 0.00158057 , -9.57273e-07 , -1.2276e-06 , -1.00247e-06 , 
-4.55691 , 0.066657 , -0.000937998 , -0.0099167 , 0.0657392 , -0.0657388 , 305.747 , 209.82 , 3.58291 , 3.41434 , -0.0099167 , 0.00158892 , -1.16044e-06 , -1.20734e-06 , -1.20029e-06 , 
-4.55291 , 0.0662617 , 0.00128222 , -0.0123492 , 0.0657362 , -0.0657358 , 306.906 , 210.925 , 3.58983 , 3.42192 , -0.0123492 , 0.00158578 , -1.23639e-06 , -1.05356e-06 , -1.28521e-06 , 
-4.54891 , 0.0651634 , 0.0038911 , -0.0145323 , 0.0657332 , -0.0657327 , 308.071 , 212.035 , 3.59675 , 3.42952 , -0.0145323 , 0.00158275 , -1.18398e-06 , -7.90885e-07 , -1.25688e-06 , 
-4.54491 , 0.0632612 , 0.0067545 , -0.0162581 , 0.0657302 , -0.0657297 , 309.24 , 213.15 , 3.60369 , 3.43712 , -0.0162581 , 0.00157755 , -1.00684e-06 , -4.45641e-07 , -1.11588e-06 , 
-4.54091 , 0.0604989 , 0.00968715 , -0.0173497 , 0.0657272 , -0.0657266 , 310.413 , 214.269 , 3.61064 , 3.44474 , -0.0173497 , 0.00157004 , -7.24141e-07 , -5.52343e-08 , -8.75211e-07 , 
-4.53691 , 0.0568804 , 0.0124648 , -0.0176773 , 0.0657242 , -0.0657236 , 311.592 , 215.394 , 3.61761 , 3.45237 , -0.0176773 , 0.001559 , -3.66722e-07 , 3.37427e-07 , -5.5715e-07 , 
-4.53291 , 0.052481 , 0.0148414 , -0.0171714 , 0.0657212 , -0.0657207 , 312.774 , 216.523 , 3.6246 , 3.46001 , -0.0171714 , 0.00154582 , 2.50222e-08 , 6.89183e-07 , -1.92865e-07 , 
-4.52891 , 0.0474527 , 0.0165698 , -0.0158304 , 0.0657182 , -0.0657177 , 313.962 , 217.657 , 3.6316 , 3.46767 , -0.0158304 , 0.00153 , 4.07757e-07 , 9.61704e-07 , 1.83074e-07 , 
-4.5249 , 0.0420231 , 0.0174246 , -0.0137224 , 0.0657152 , -0.0657148 , 315.155 , 218.795 , 3.63861 , 3.47533 , -0.0137224 , 0.001512 , 7.39445e-07 , 1.12625e-06 , 5.35052e-07 , 
-4.5209 , 0.0364863 , 0.017224 , -0.0109807 , 0.0657122 , -0.0657119 , 316.352 , 219.939 , 3.64564 , 3.48301 , -0.0109807 , 0.00149235 , 9.84692e-07 , 1.16687e-06 , 8.30579e-07 , 
-4.5169 , 0.0311878 , 0.0158501 , -0.00779318 , 0.0657093 , -0.0657091 , 317.553 , 221.087 , 3.65268 , 3.4907 , -0.00779318 , 0.00147171 , 1.11873e-06 , 1.08196e-06 , 1.04352e-06 , 
-4.5129 , 0.0265025 , 0.0132645 , -0.00438678 , 0.0657063 , -0.0657062 , 318.76 , 222.241 , 3.65974 , 3.4984 , -0.00438678 , 0.00145087 , 1.12987e-06 , 8.83811e-07 , 1.15646e-06 , 
-4.5089 , 0.0228086 , 0.00951778 , -0.0010085 , 0.0657034 , -0.0657034 , 319.971 , 223.399 , 3.66681 , 3.50612 , -0.0010085 , 0.00143064 , 1.02015e-06 , 5.96542e-07 , 1.16187e-06 , 
-4.5049 , 0.0204585 , 0.00475208 , 0.00209595 , 0.0657005 , -0.0657006 , 321.188 , 224.562 , 3.6739 , 3.51385 , 0.00209595 , 0.00141186 , 8.04346e-07 , 2.52802e-07 , 1.06225e-06 , 
-4.5009 , 0.0197503 , -0.000804005 , 0.00470327 , 0.0656977 , -0.0656978 , 322.409 , 225.73 , 3.681 , 3.52159 , 0.00470327 , 0.00139525 , 5.07593e-07 , -1.10182e-07 , 8.69009e-07 , 
-4.4969 , 0.0209006 , -0.00684806 , 0.00663189 , 0.0656948 , -0.0656951 , 323.635 , 226.903 , 3.68812 , 3.52934 , 0.00663189 , 0.00138134 , 1.62328e-07 , -4.54452e-07 , 6.01033e-07 , 
-4.4929 , 0.0240232 , -0.0130232 , 0.00775768 , 0.0656921 , -0.0656923 , 324.865 , 228.081 , 3.69525 , 3.5371 , 0.00775768 , 0.00137108 , -1.95124e-07 , -7.4517e-07 , 2.82893e-07 , 
-4.4889 , 0.0291128 , -0.0189424 , 0.00802466 , 0.0656893 , -0.0656896 , 326.101 , 229.264 , 3.7024 , 3.54488 , 0.00802466 , 0.00136429 , -5.28069e-07 , -9.53051e-07 , -5.77685e-08 , 
-4.4849 , 0.036039 , -0.0242168 , 0.00744972 , 0.0656866 , -0.0656869 , 327.342 , 230.452 , 3.70956 , 3.55267 , 0.00744972 , 0.00136131 , -8.02472e-07 , -1.05727e-06 , -3.91585e-07 , 
-4.4809 , 0.0445479 , -0.0284845 , 0.00612102 , 0.065684 , -0.0656842 , 328.587 , 231.645 , 3.71674 , 3.56047 , 0.00612102 , 0.00136197 , -9.89824e-07 , -1.04678e-06 , -6.89741e-07 , 
-4.4769 , 0.0542735 , -0.031438 , 0.00419016 , 0.0656813 , -0.0656815 , 329.838 , 232.843 , 3.72393 , 3.56829 , 0.00419016 , 0.00136596 , -1.06969e-06 , -9.21564e-07 , -9.25798e-07 , 
-4.47289 , 0.0647583 , -0.0328494 , 0.00185905 , 0.0656787 , -0.0656788 , 331.093 , 234.046 , 3.73114 , 3.57612 , 0.00185905 , 0.00137277 , -1.03187e-06 , -6.93093e-07 , -1.0777e-06 , 
-4.46889 , 0.0754807 , -0.0325882 , -0.000637588 , 0.0656761 , -0.0656761 , 332.353 , 235.254 , 3.73836 , 3.58396 , -0.000637588 , 0.00138183 , -8.7804e-07 , -3.83954e-07 , -1.12983e-06 , 
-4.46489 , 0.0858881 , -0.0306339 , -0.00305231 , 0.0656735 , -0.0656734 , 333.619 , 236.467 , 3.7456 , 3.59181 , -0.00305231 , 0.00139307 , -6.22656e-07 , -2.62869e-08 , -1.07532e-06 , 
-4.46089 , 0.0954335 , -0.0270789 , -0.00514593 , 0.0656709 , -0.0656708 , 334.889 , 237.686 , 3.75285 , 3.59968 , -0.00514593 , 0.00139754 , -2.89645e-07 , 3.39469e-07 , -9.10858e-07 , 
-4.45689 , 0.103612 , -0.0221243 , -0.00670753 , 0.0656683 , -0.0656681 , 336.165 , 238.909 , 3.76012 , 3.60756 , -0.00670753 , 0.00141464 , 8.02131e-08 , 6.75719e-07 , -6.62522e-07 , 
-4.45289 , 0.109996 , -0.0160665 , -0.0075719 , 0.0656657 , -0.0656655 , 337.445 , 240.138 , 3.76741 , 3.61545 , -0.0075719 , 0.00142217 , 4.47727e-07 , 9.36309e-07 , -3.39911e-07 , 
-4.44889 , 0.114263 , -0.00927746 , -0.00763275 , 0.065663 , -0.0656629 , 338.731 , 241.372 , 3.77471 , 3.62335 , -0.00763275 , 0.00142936 , 7.68092e-07 , 1.09191e-06 , 2.02504e-08 , 
-4.44489 , 0.116222 , -0.00217875 , -0.00685085 , 0.0656604 , -0.0656602 , 340.022 , 242.611 , 3.78202 , 3.63127 , -0.00685085 , 0.00143394 , 1.00149e-06 , 1.12083e-06 , 3.82276e-07 , 
-4.44089 , 0.115822 , 0.00478796 , -0.00525631 , 0.0656577 , -0.0656576 , 341.317 , 243.856 , 3.78935 , 3.6392 , -0.00525631 , 0.00143642 , 1.11882e-06 , 1.01833e-06 , 7.08842e-07 , 
-4.43689 , 0.11316 , 0.0111917 , -0.00294508 , 0.065655 , -0.065655 , 342.618 , 245.105 , 3.7967 , 3.64715 , -0.00294508 , 0.00143408 , 1.10265e-06 , 7.93966e-07 , 9.64129e-07 , 
-4.43289 , 0.108474 , 0.0166423 , -6.99687e-05 , 0.0656523 , -0.0656523 , 343.925 , 246.36 , 3.80406 , 3.6551 , -6.99687e-05 , 0.00142946 , 9.56311e-07 , 4.76512e-07 , 1.12219e-06 , 
-4.42889 , 0.102126 , 0.0208173 , 0.00317284 , 0.0656496 , -0.0656497 , 345.236 , 247.62 , 3.81143 , 3.66307 , 0.00317284 , 0.00142153 , 6.97055e-07 , 1.04418e-07 , 1.1658e-06 , 
-4.42488 , 0.0945756 , 0.0234834 , 0.00656057 , 0.0656469 , -0.0656471 , 346.553 , 248.886 , 3.81883 , 3.67106 , 0.00656057 , 0.00141076 , 3.57611e-07 , -2.76132e-07 , 1.09118e-06 , 
-4.42088 , 0.0863529 , 0.024512 , 0.00986236 , 0.0656442 , -0.0656445 , 347.874 , 250.157 , 3.82623 , 3.67905 , 0.00986236 , 0.00139768 , -1.95092e-08 , -6.18434e-07 , 9.07479e-07 , 
-4.41688 , 0.0780185 , 0.0238859 , 0.0128579 , 0.0656415 , -0.0656418 , 349.201 , 251.433 , 3.83366 , 3.68706 , 0.0128579 , 0.00138284 , -3.87768e-07 , -8.81361e-07 , 6.35441e-07 , 
-4.41288 , 0.0701273 , 0.0216988 , 0.0153547 , 0.0656388 , -0.0656392 , 350.534 , 252.714 , 3.8411 , 3.69508 , 0.0153547 , 0.0013671 , -7.0282e-07 , -1.03467e-06 , 3.0475e-07 , 
-4.40888 , 0.0631913 , 0.0181461 , 0.0172021 , 0.0656361 , -0.0656366 , 351.871 , 254.001 , 3.84855 , 3.70312 , 0.0172021 , 0.00135211 , -9.28638e-07 , -1.06295e-06 , -4.98379e-08 , 
-4.40488 , 0.0576457 , 0.0135094 , 0.0183021 , 0.0656335 , -0.065634 , 353.214 , 255.294 , 3.85602 , 3.71117 , 0.0183021 , 0.00132749 , -1.03197e-06 , -9.57325e-07 , -3.8967e-07 , 
-4.40088 , 0.0538221 , 0.00813423 , 0.0186143 , 0.0656309 , -0.0656314 , 354.563 , 256.592 , 3.8635 , 3.71923 , 0.0186143 , 0.00132157 , -1.02337e-06 , -7.5211e-07 , -6.884e-07 , 
-4.39688 , 0.051928 , 0.00240465 , 0.0181573 , 0.0656283 , -0.0656288 , 355.916 , 257.895 , 3.87101 , 3.72731 , 0.0181573 , 0.00130598 , -8.84789e-07 , -4.54236e-07 , -9.0822e-07 , 
-4.39288 , 0.0520365 , -0.00328434 , 0.0170041 , 0.0656258 , -0.0656262 , 357.275 , 259.204 , 3.87852 , 3.7354 , 0.0170041 , 0.00129442 , -6.44552e-07 , -1.08363e-07 , -1.03404e-06 , 
-4.38888 , 0.0540853 , -0.00855432 , 0.0152743 , 0.0656233 , -0.0656236 , 358.64 , 260.518 , 3.88605 , 3.7435 , 0.0152743 , 0.00128513 , -3.30442e-07 , 2.45785e-07 , -1.05381e-06 , 
-4.38488 , 0.0578846 , -0.0130687 , 0.0131227 , 0.0656208 , -0.0656211 , 360.01 , 261.838 , 3.8936 , 3.75162 , 0.0131227 , 0.00127824 , 2.02391e-08 , 5.66883e-07 , -9.66554e-07 , 
-4.38088 , 0.0631338 , -0.0165543 , 0.0107263 , 0.0656183 , -0.0656186 , 361.385 , 263.163 , 3.90117 , 3.75975 , 0.0107263 , 0.00127373 , 3.66233e-07 , 8.17513e-07 , -7.81347e-07 , 
-4.37688 , 0.069446 , -0.0188171 , 0.00826981 , 0.0656159 , -0.0656161 , 362.766 , 264.494 , 3.90875 , 3.76789 , 0.00826981 , 0.00127144 , 6.66681e-07 , 9.68109e-07 , -5.16489e-07 , 
-4.37287 , 0.0763759 , -0.0197526 , 0.00593264 , 0.0656135 , -0.0656136 , 364.152 , 265.83 , 3.91634 , 3.77605 , 0.00593264 , 0.00127107 , 8.85527e-07 , 1.00028e-06 , -1.98117e-07 , 
-4.36887 , 0.0834524 , -0.0193493 , 0.00387644 , 0.0656111 , -0.0656112 , 365.544 , 267.172 , 3.92395 , 3.78422 , 0.00387644 , 0.0012723 , 9.95708e-07 , 9.09207e-07 , 1.41916e-07 , 
-4.36487 , 0.0902107 , -0.0176857 , 0.00223519 , 0.0656087 , -0.0656087 , 366.941 , 268.52 , 3.93158 , 3.7924 , 0.00223519 , 0.00127523 , 9.82964e-07 , 7.04959e-07 , 4.69068e-07 , 
-4.36087 , 0.0962235 , -0.0149215 , 0.00110779 , 0.0656063 , -0.0656063 , 368.344 , 269.874 , 3.93923 , 3.8006 , 0.00110779 , 0.00127275 , 8.42745e-07 , 4.08868e-07 , 7.45459e-07 , 
-4.35687 , 0.101128 , -0.0112838 , 0.000553344 , 0.0656039 , -0.0656039 , 369.752 , 271.233 , 3.94688 , 3.80881 , 0.000553344 , 0.00128062 , 6.01481e-07 , 6.22974e-08 , 9.49841e-07 , 
-4.35287 , 0.104646 , -0.00704945 , 0.00058903 , 0.0656015 , -0.0656015 , 371.167 , 272.597 , 3.95456 , 3.81704 , 0.00058903 , 0.0012813 , 2.78354e-07 , -2.95712e-07 , 1.04902e-06 , 
-4.34887 , 0.106605 , -0.00252468 , 0.00119031 , 0.0655991 , -0.0655991 , 372.586 , 273.968 , 3.96225 , 3.82528 , 0.00119031 , 0.00128207 , -8.13471e-08 , -6.17479e-07 , 1.03588e-06 , 
-4.34487 , 0.106939 , 0.00197677 , 0.00229311 , 0.0655967 , -0.0655967 , 374.012 , 275.344 , 3.96996 , 3.83353 , 0.00229311 , 0.00128214 , -4.31756e-07 , -8.6121e-07 , 9.10399e-07 , 
-4.34087 , 0.105693 , 0.00615534 , 0.00379774 , 0.0655943 , -0.0655943 , 375.443 , 276.726 , 3.97768 , 3.8418 , 0.00379774 , 0.0012794 , -7.2614e-07 , -9.93168e-07 , 6.84503e-07 , 
-4.33687 , 0.103016 , 0.00974627 , 0.00557432 , 0.0655918 , -0.0655919 , 376.879 , 278.114 , 3.98542 , 3.85008 , 0.00557432 , 0.00127566 , -9.26021e-07 , -9.96763e-07 , 3.84456e-07 , 
-4.33287 , 0.0991442 , 0.0125377 , 0.00746954 , 0.0655894 , -0.0655896 , 378.322 , 279.507 , 3.99318 , 3.85837 , 0.00746954 , 0.00127014 , -1.00451e-06 , -8.7089e-07 , 4.35116e-08 , 
-4.32887 , 0.0943823 , 0.0143855 , 0.00931499 , 0.065587 , -0.0655872 , 379.77 , 280.907 , 4.00095 , 3.86668 , 0.00931499 , 0.00126315 , -9.51615e-07 , -6.32711e-07 , -2.99735e-07 , 
-4.32486 , 0.0890782 , 0.0152229 , 0.0109368 , 0.0655846 , -0.0655848 , 381.224 , 282.312 , 4.00874 , 3.87501 , 0.0109368 , 0.00125498 , -7.75137e-07 , -3.14409e-07 , -6.06698e-07 , 
-4.32086 , 0.0835947 , 0.0150658 , 0.0121666 , 0.0655822 , -0.0655824 , 382.683 , 283.723 , 4.01654 , 3.88334 , 0.0121666 , 0.00124604 , -4.99423e-07 , 4.13527e-08 , -8.43338e-07 , 
-4.31686 , 0.0782798 , 0.014011 , 0.012854 , 0.0655798 , -0.06558 , 384.149 , 285.14 , 4.02437 , 3.8917 , 0.012854 , 0.00123675 , -1.61761e-07 , 3.87432e-07 , -9.84043e-07 , 
-4.31286 , 0.0734387 , 0.0122287 , 0.0128791 , 0.0655774 , -0.0655776 , 385.62 , 286.563 , 4.0322 , 3.90006 , 0.0128791 , 0.00122756 , 1.929e-07 , 6.78612e-07 , -1.0143e-06 , 
-4.30886 , 0.0693091 , 0.0099487 , 0.0121648 , 0.065575 , -0.0655753 , 387.097 , 287.992 , 4.04006 , 3.90844 , 0.0121648 , 0.00121885 , 5.18013e-07 , 8.77458e-07 , -9.32003e-07 , 
-4.30486 , 0.0660412 , 0.00744044 , 0.0106881 , 0.0655727 , -0.0655729 , 388.581 , 289.427 , 4.04793 , 3.91684 , 0.0106881 , 0.00121088 , 7.71404e-07 , 9.58902e-07 , -7.47269e-07 , 
-4.30086 , 0.0636862 , 0.00498904 , 0.00848738 , 0.0655704 , -0.0655705 , 390.07 , 290.868 , 4.05581 , 3.92525 , 0.00848738 , 0.00120354 , 9.2028e-07 , 9.12979e-07 , -4.81096e-07 , 
-4.29686 , 0.062193 , 0.00286816 , 0.00566658 , 0.065568 , -0.0655681 , 391.564 , 292.315 , 4.06371 , 3.93367 , 0.00566658 , 0.00119518 , 9.4434e-07 , 7.45449e-07 , -1.63273e-07 , 
-4.29286 , 0.0614156 , 0.00131227 , 0.00239223 , 0.0655658 , -0.0655658 , 393.065 , 293.768 , 4.07163 , 3.94211 , 0.00239223 , 0.00119383 , 8.46888e-07 , 4.83194e-07 , 1.70343e-07 , 
-4.28886 , 0.0611293 , 0.000491117 , -0.00111521 , 0.0655635 , -0.0655634 , 394.572 , 295.227 , 4.07957 , 3.95056 , -0.00111521 , 0.00118861 , 6.33116e-07 , 1.55293e-07 , 4.83094e-07 , 
-4.28486 , 0.0610569 , 0.000489026 , -0.00459729 , 0.0655612 , -0.0655611 , 396.085 , 296.692 , 4.08752 , 3.95902 , -0.00459729 , 0.00118454 , 3.35524e-07 , -1.9168e-07 , 7.39596e-07 , 
-4.28086 , 0.0609009 , 0.00129184 , -0.00777963 , 0.065559 , -0.0655588 , 397.604 , 298.163 , 4.09549 , 3.9675 , -0.00777963 , 0.00118037 , -6.29613e-09 , -5.11137e-07 , 9.10277e-07 , 
-4.27686 , 0.06038 , 0.00278371 , -0.0103985 , 0.0655567 , -0.0655565 , 399.129 , 299.641 , 4.10347 , 3.976 , -0.0103985 , 0.00117557 , -3.45526e-07 , -7.59233e-07 , 9.7511e-07 , 
-4.27285 , 0.0592659 , 0.00475505 , -0.0122294 , 0.0655545 , -0.0655542 , 400.66 , 301.124 , 4.11148 , 3.98451 , -0.0122294 , 0.00116972 , -6.35044e-07 , -9.01503e-07 , 9.26345e-07 , 
-4.26885 , 0.0574153 , 0.006922 , -0.0131147 , 0.0655522 , -0.065552 , 402.197 , 302.614 , 4.1195 , 3.99303 , -0.0131147 , 0.00116271 , -8.345e-07 , -9.18384e-07 , 7.70079e-07 , 
-4.26485 , 0.0547947 , 0.00895609 , -0.0129864 , 0.06555 , -0.0655497 , 403.74 , 304.11 , 4.12753 , 4.00157 , -0.0129864 , 0.00115421 , -9.16097e-07 , -8.07938e-07 , 5.25307e-07 , 
-4.26085 , 0.0514924 , 0.0105217 , -0.0118805 , 0.0655477 , -0.0655475 , 405.289 , 305.612 , 4.13558 , 4.01013 , -0.0118805 , 0.00114405 , -8.69064e-07 , -5.86698e-07 , 2.22082e-07 , 
-4.25685 , 0.0477164 , 0.0113174 , -0.00994138 , 0.0655455 , -0.0655453 , 406.845 , 307.121 , 4.14365 , 4.01869 , -0.00994138 , 0.00113136 , -7.0096e-07 , -2.87134e-07 , -1.02232e-07 , 
-4.25285 , 0.0437771 , 0.0111163 , -0.00741219 , 0.0655433 , -0.0655431 , 408.406 , 308.635 , 4.15174 , 4.02728 , -0.00741219 , 0.00112359 , -4.40914e-07 , 4.6478e-08 , -4.10007e-07 , 
-4.24885 , 0.0400554 , 0.00980107 , -0.00461369 , 0.065541 , -0.0655409 , 409.974 , 310.157 , 4.15984 , 4.03588 , -0.00461369 , 0.00110915 , -1.21479e-07 , 3.67648e-07 , -6.62083e-07 , 
-4.24485 , 0.0369585 , 0.00738688 , -0.00191118 , 0.0655388 , -0.0655388 , 411.548 , 311.684 , 4.16796 , 4.04449 , -0.00191118 , 0.00109808 , 2.08128e-07 , 6.32056e-07 , -8.32957e-07 , 
-4.24085 , 0.0348692 , 0.00403059 , 0.000326457 , 0.0655367 , -0.0655366 , 413.129 , 313.218 , 4.17609 , 4.05312 , 0.000326457 , 0.00108771 , 5.03069e-07 , 8.03739e-07 , -9.02852e-07 , 
-4.23685 , 0.0340934 , 2.21201e-05 , 0.0017712 , 0.0655345 , -0.0655345 , 414.716 , 314.758 , 4.18425 , 4.06176 , 0.0017712 , 0.00107896 , 7.23299e-07 , 8.60706e-07 , -8.65592e-07 , 
