 k  ,   T2_6 ,   T2_100 ,   T2_200 ,   T2_500 ,   T2_1000 , 
145.232 , 3.89517e-08 , 1.87266e-07 , 5.68729e-119 , 0 , 0 , 
145.659 , 1.96025e-07 , 7.6102e-08 , 7.64298e-117 , 0 , 0 , 
146.087 , 4.69061e-07 , 9.12024e-09 , 2.51035e-115 , 0 , 0 , 
146.514 , 7.76749e-07 , 8.54263e-09 , 2.69966e-113 , 0 , 0 , 
146.942 , 9.95908e-07 , 7.35459e-08 , 6.62144e-111 , 0 , 0 , 
147.37 , 1.02965e-06 , 1.8044e-07 , 1.52665e-110 , 0 , 0 , 
147.797 , 8.63283e-07 , 2.90881e-07 , 1.08735e-107 , 0 , 0 , 
148.225 , 5.72286e-07 , 3.6534e-07 , 2.05143e-105 , 0 , 0 , 
148.652 , 2.7788e-07 , 3.77127e-07 , 6.17377e-104 , 0 , 0 , 
149.08 , 7.89784e-08 , 3.21966e-07 , 8.05033e-102 , 0 , 0 , 
149.507 , 3.68696e-09 , 2.19611e-07 , 1.42465e-99 , 0 , 0 , 
149.935 , 9.22194e-09 , 1.06816e-07 , 3.00926e-99 , 0 , 0 , 
150.363 , 2.65055e-08 , 2.40796e-08 , 2.06947e-96 , 0 , 0 , 
150.79 , 1.66482e-08 , 9.1827e-10 , 5.65315e-94 , 0 , 0 , 
151.218 , 2.84195e-12 , 4.50303e-08 , 1.35877e-92 , 0 , 0 , 
151.645 , 3.84247e-08 , 1.39401e-07 , 2.25777e-90 , 0 , 0 , 
152.073 , 1.83907e-07 , 2.48508e-07 , 2.96773e-88 , 0 , 0 , 
152.5 , 4.29932e-07 , 3.31441e-07 , 8.56141e-88 , 0 , 0 , 
152.928 , 7.00302e-07 , 3.57113e-07 , 4.18449e-85 , 0 , 0 , 
153.356 , 8.85126e-07 , 3.15903e-07 , 1.55156e-82 , 0 , 0 , 
153.783 , 9.02111e-07 , 2.23302e-07 , 2.67416e-81 , 0 , 0 , 
154.211 , 7.44141e-07 , 1.14095e-07 , 5.90945e-79 , 0 , 0 , 
154.638 , 4.82897e-07 , 2.92077e-08 , 6.08568e-77 , 0 , 0 , 
155.066 , 2.26652e-07 , 1.37625e-10 , 3.2034e-76 , 0 , 0 , 
155.493 , 5.96739e-08 , 3.6924e-08 , 9.47997e-74 , 0 , 0 , 
155.921 , 1.56914e-09 , 1.24297e-07 , 4.15418e-71 , 0 , 0 , 
156.349 , 1.05803e-08 , 2.27576e-07 , 4.69903e-70 , 0 , 0 , 
156.776 , 2.53287e-08 , 3.06103e-07 , 1.43845e-67 , 0 , 0 , 
157.204 , 1.45062e-08 , 3.29055e-07 , 1.2585e-65 , 0 , 0 , 
157.631 , 3.01522e-11 , 2.87473e-07 , 1.26763e-64 , 0 , 0 , 
158.059 , 3.83233e-08 , 1.97762e-07 , 2.4404e-62 , 0 , 0 , 
158.486 , 1.73453e-07 , 9.52173e-08 , 1.06898e-59 , 0 , 0 , 
158.914 , 3.95264e-07 , 2.00671e-08 , 7.37845e-59 , 0 , 0 , 
159.342 , 6.32475e-07 , 1.51883e-09 , 3.26322e-56 , 0 , 0 , 
159.769 , 7.87298e-07 , 4.61413e-08 , 2.70449e-54 , 0 , 0 , 
160.197 , 7.9035e-07 , 1.35259e-07 , 4.64401e-53 , 0 , 0 , 
160.624 , 6.40865e-07 , 2.32459e-07 , 6.92867e-51 , 0 , 0 , 
161.052 , 4.06618e-07 , 2.98247e-07 , 2.62414e-48 , 0 , 0 , 
161.479 , 1.8405e-07 , 3.0598e-07 , 1.04681e-47 , 0 , 0 , 
161.907 , 4.44956e-08 , 2.52622e-07 , 6.91258e-45 , 0 , 0 , 
162.335 , 4.48569e-10 , 1.59919e-07 , 6.21821e-43 , 0 , 0 , 
162.762 , 1.16123e-08 , 6.54847e-08 , 1.50588e-41 , 0 , 0 , 
163.19 , 2.37777e-08 , 7.37593e-09 , 2.05816e-39 , 0 , 0 , 
163.617 , 1.23168e-08 , 8.4843e-09 , 6.13495e-37 , 0 , 0 , 
164.045 , 1.79604e-10 , 6.71681e-08 , 1.39872e-36 , 0 , 0 , 
164.472 , 3.85706e-08 , 1.58022e-07 , 1.37506e-33 , 0 , 0 , 
164.9 , 1.64366e-07 , 2.42499e-07 , 1.54236e-31 , 0 , 0 , 
165.328 , 3.64365e-07 , 2.85004e-07 , 4.28598e-30 , 0 , 0 , 
165.755 , 5.72029e-07 , 2.67742e-07 , 6.14039e-28 , 0 , 0 , 
166.183 , 7.00612e-07 , 1.98109e-07 , 1.37615e-25 , 0 , 0 , 
166.61 , 6.92162e-07 , 1.05494e-07 , 1.35221e-24 , 0 , 0 , 
167.038 , 5.51176e-07 , 2.88105e-08 , 5.14655e-22 , 0 , 0 , 
167.465 , 3.41461e-07 , 9.6475e-12 , 5.6665e-26 , 0 , 0 , 
167.893 , 1.48642e-07 , 3.05524e-08 , 2.80648e-23 , 0 , 0 , 
168.321 , 3.26351e-08 , 1.06606e-07 , 8.11278e-23 , 0 , 0 , 
168.748 , 2.62734e-11 , 1.95027e-07 , 1.81353e-22 , 0 , 0 , 
169.176 , 1.23149e-08 , 2.57599e-07 , 3.73537e-22 , 0 , 0 , 
169.603 , 2.19494e-08 , 2.67418e-07 , 7.38551e-22 , 0 , 0 , 
170.031 , 1.01639e-08 , 2.20403e-07 , 1.42425e-21 , 0 , 0 , 
170.458 , 4.78907e-10 , 1.36942e-07 , 2.7001e-21 , 0 , 0 , 
170.886 , 3.91022e-08 , 5.29625e-08 , 5.05455e-21 , 0 , 0 , 
171.314 , 1.56402e-07 , 4.28916e-09 , 9.36783e-21 , 0 , 0 , 
171.741 , 3.36672e-07 , 1.10919e-08 , 1.72166e-20 , 0 , 0 , 
172.169 , 5.17961e-07 , 6.91949e-08 , 3.14081e-20 , 0 , 0 , 
172.596 , 6.23587e-07 , 1.52055e-07 , 5.6911e-20 , 0 , 0 , 
173.024 , 6.05723e-07 , 2.22536e-07 , 1.02468e-19 , 0 , 0 , 
173.451 , 4.73182e-07 , 2.49302e-07 , 1.83368e-19 , 0 , 0 , 
173.879 , 2.85783e-07 , 2.20602e-07 , 3.26199e-19 , 0 , 0 , 
174.307 , 1.19255e-07 , 1.49345e-07 , 5.76923e-19 , 0 , 0 , 
174.734 , 2.34447e-08 , 6.72435e-08 , 1.01453e-18 , 0 , 0 , 
175.162 , 7.75124e-11 , 1.06093e-08 , 1.77402e-18 , 0 , 0 , 
175.589 , 1.27025e-08 , 4.14883e-09 , 3.08476e-18 , 0 , 0 , 
176.017 , 1.99324e-08 , 4.99923e-08 , 5.33428e-18 , 0 , 0 , 
176.444 , 8.11758e-09 , 1.26857e-07 , 9.17358e-18 , 0 , 0 , 
176.872 , 9.48342e-10 , 1.99715e-07 , 1.56902e-17 , 0 , 0 , 
177.3 , 3.98639e-08 , 2.35597e-07 , 2.66906e-17 , 0 , 0 , 
177.727 , 1.4936e-07 , 2.18421e-07 , 4.5159e-17 , 0 , 0 , 
178.155 , 3.11716e-07 , 1.56129e-07 , 7.59974e-17 , 0 , 0 , 
178.582 , 4.69418e-07 , 7.69352e-08 , 1.27213e-16 , 0 , 0 , 
179.01 , 5.54985e-07 , 1.64005e-08 , 2.11814e-16 , 0 , 0 , 
179.437 , 5.29516e-07 , 1.23305e-09 , 3.50814e-16 , 0 , 0 , 
179.865 , 4.05317e-07 , 3.72038e-08 , 5.77968e-16 , 0 , 0 , 
180.293 , 2.38224e-07 , 1.06686e-07 , 9.47209e-16 , 0 , 0 , 
180.72 , 9.49242e-08 , 1.76918e-07 , 1.54421e-15 , 0 , 0 , 
181.148 , 1.64033e-08 , 2.15163e-07 , 2.50435e-15 , 0 , 0 , 
181.575 , 4.3419e-10 , 2.03776e-07 , 4.0403e-15 , 0 , 0 , 
182.003 , 1.28035e-08 , 1.48228e-07 , 6.48434e-15 , 0 , 0 , 
182.43 , 1.78075e-08 , 7.44093e-08 , 1.03527e-14 , 0 , 0 , 
182.858 , 6.23432e-09 , 1.64787e-08 , 1.64431e-14 , 0 , 0 , 
183.286 , 1.60099e-09 , 9.46858e-10 , 2.5981e-14 , 0 , 0 , 
183.713 , 4.08089e-08 , 3.43908e-08 , 4.08385e-14 , 0 , 0 , 
184.141 , 1.43077e-07 , 1.00518e-07 , 6.38597e-14 , 0 , 0 , 
184.568 , 2.89116e-07 , 1.67921e-07 , 9.93404e-14 , 0 , 0 , 
184.996 , 4.25703e-07 , 2.04852e-07 , 1.53733e-13 , 0 , 0 , 
185.423 , 4.93758e-07 , 1.94087e-07 , 2.36673e-13 , 0 , 0 , 
185.851 , 4.62254e-07 , 1.40874e-07 , 3.62466e-13 , 0 , 0 , 
186.279 , 3.46252e-07 , 7.02907e-08 , 5.52231e-13 , 0 , 0 , 
186.706 , 1.97641e-07 , 1.52716e-08 , 8.36962e-13 , 0 , 0 , 
187.134 , 7.48494e-08 , 1.01498e-09 , 1.26188e-12 , 0 , 0 , 
187.561 , 1.10889e-08 , 3.31547e-08 , 1.89257e-12 , 0 , 0 , 
187.989 , 9.71214e-10 , 9.52872e-08 , 2.82361e-12 , 0 , 0 , 
188.416 , 1.26505e-08 , 1.56979e-07 , 4.19051e-12 , 0 , 0 , 
188.844 , 1.56451e-08 , 1.88392e-07 , 6.18632e-12 , 0 , 0 , 
189.272 , 4.5588e-09 , 1.74519e-07 , 9.08437e-12 , 0 , 0 , 
189.699 , 2.44252e-09 , 1.2223e-07 , 1.32692e-11 , 0 , 0 , 
190.127 , 4.18959e-08 , 5.67919e-08 , 1.92785e-11 , 0 , 0 , 
190.554 , 1.37416e-07 , 9.57734e-09 , 2.78595e-11 , 0 , 0 , 
190.982 , 2.68552e-07 , 2.92895e-09 , 4.00434e-11 , 0 , 0 , 
191.409 , 3.8623e-07 , 3.94615e-08 , 5.72448e-11 , 0 , 0 , 
191.837 , 4.39033e-07 , 1.00947e-07 , 8.13912e-11 , 0 , 0 , 
192.265 , 4.0285e-07 , 1.57269e-07 , 1.15091e-10 , 0 , 0 , 
192.692 , 2.94861e-07 , 1.81071e-07 , 1.61851e-10 , 0 , 0 , 
193.12 , 1.63067e-07 , 1.60957e-07 , 2.26351e-10 , 0 , 0 , 
193.547 , 5.83621e-08 , 1.06868e-07 , 3.14795e-10 , 0 , 0 , 
193.975 , 7.15796e-09 , 4.50589e-08 , 4.35348e-10 , 0 , 0 , 
194.402 , 1.59668e-09 , 5.17764e-09 , 5.98674e-10 , 0 , 0 , 
194.83 , 1.22799e-08 , 5.80228e-09 , 8.18595e-10 , 0 , 0 , 
195.258 , 1.35037e-08 , 4.55053e-08 , 1.11289e-09 , 0 , 0 , 
195.685 , 3.12326e-09 , 1.03778e-07 , 1.50426e-09 , 0 , 0 , 
196.113 , 3.47177e-09 , 1.51299e-07 , 2.02142e-09 , 0 , 0 , 
196.54 , 4.30869e-08 , 1.64436e-07 , 2.7004e-09 , 0 , 0 , 
196.968 , 1.32263e-07 , 1.36829e-07 , 3.58602e-09 , 0 , 0 , 
197.395 , 2.49757e-07 , 8.23555e-08 , 4.73351e-09 , 0 , 0 , 
197.823 , 3.50496e-07 , 2.80817e-08 , 6.21031e-09 , 0 , 0 , 
198.251 , 3.90061e-07 , 7.38996e-10 , 8.09789e-09 , 0 , 0 , 
198.678 , 3.50378e-07 , 1.3474e-08 , 1.04936e-08 , 0 , 0 , 
199.106 , 2.50189e-07 , 5.94327e-08 , 1.35127e-08 , 0 , 0 , 
199.533 , 1.33686e-07 , 1.15325e-07 , 1.72896e-08 , 0 , 0 , 
199.961 , 4.49014e-08 , 1.53133e-07 , 2.19794e-08 , 0 , 0 , 
200.388 , 4.33069e-09 , 1.54078e-07 , 2.77583e-08 , 0 , 0 , 
200.816 , 2.24402e-09 , 1.17876e-07 , 3.48234e-08 , 0 , 0 , 
201.244 , 1.173e-08 , 6.26876e-08 , 4.33916e-08 , 0 , 0 , 
201.671 , 1.14347e-08 , 1.58655e-08 , 5.36964e-08 , 0 , 0 , 
202.099 , 1.94943e-09 , 1.84546e-10 , 6.59837e-08 , 0 , 0 , 
202.526 , 4.68228e-09 , 2.25049e-08 , 8.05047e-08 , 0 , 0 , 
202.954 , 4.4348e-08 , 7.05304e-08 , 9.75075e-08 , 0 , 0 , 
203.381 , 1.27526e-07 , 1.1923e-07 , 1.17225e-07 , 0 , 0 , 
203.809 , 2.32506e-07 , 1.4361e-07 , 1.3986e-07 , 0 , 0 , 
204.237 , 3.18081e-07 , 1.3134e-07 , 1.6557e-07 , 0 , 0 , 
204.664 , 3.46194e-07 , 8.88607e-08 , 1.94446e-07 , 0 , 0 , 
205.092 , 3.04036e-07 , 3.79164e-08 , 2.26493e-07 , 0 , 0 , 
205.519 , 2.1141e-07 , 4.36805e-09 , 2.61605e-07 , 0 , 0 , 
205.947 , 1.08795e-07 , 5.00207e-09 , 2.99547e-07 , 0 , 0 , 
206.374 , 3.39935e-08 , 3.90658e-08 , 3.3993e-07 , 0 , 0 , 
206.802 , 2.37797e-09 , 8.87982e-08 , 3.82195e-07 , 0 , 0 , 
207.23 , 2.8655e-09 , 1.28619e-07 , 4.25603e-07 , 0 , 0 , 
207.657 , 1.10369e-08 , 1.38224e-07 , 4.69229e-07 , 0 , 0 , 
208.085 , 9.47943e-09 , 1.12876e-07 , 5.11965e-07 , 0 , 0 , 
208.512 , 1.05027e-09 , 6.56512e-08 , 5.52541e-07 , 0 , 0 , 
208.94 , 6.06132e-09 , 2.05639e-08 , 5.89555e-07 , 0 , 0 , 
209.367 , 4.56455e-08 , 1.61404e-10 , 6.21517e-07 , 0 , 0 , 
209.795 , 1.23121e-07 , 1.40056e-08 , 6.46911e-07 , 0 , 0 , 
210.223 , 2.16612e-07 , 5.39444e-08 , 6.64271e-07 , 0 , 0 , 
210.65 , 2.88624e-07 , 9.85429e-08 , 6.72267e-07 , 0 , 0 , 
211.078 , 3.06883e-07 , 1.2431e-07 , 6.69801e-07 , 0 , 0 , 
211.505 , 2.6313e-07 , 1.17863e-07 , 6.56106e-07 , 0 , 0 , 
211.933 , 1.77806e-07 , 8.27378e-08 , 6.30839e-07 , 0 , 0 , 
212.36 , 8.77895e-08 , 3.737e-08 , 5.94167e-07 , 0 , 0 , 
212.788 , 2.52359e-08 , 5.36313e-09 , 5.46829e-07 , 0 , 0 , 
213.216 , 1.11148e-09 , 3.16763e-09 , 4.90168e-07 , 0 , 0 , 
213.643 , 3.42911e-09 , 3.15843e-08 , 4.26131e-07 , 0 , 0 , 
214.071 , 1.02357e-08 , 7.54824e-08 , 3.57223e-07 , 0 , 0 , 
214.498 , 7.66949e-09 , 1.1181e-07 , 2.86408e-07 , 0 , 0 , 
214.926 , 4.29513e-10 , 1.21657e-07 , 2.16976e-07 , 0 , 0 , 
215.353 , 7.59261e-09 , 1.00044e-07 , 1.52348e-07 , 0 , 0 , 
215.781 , 4.69506e-08 , 5.83606e-08 , 9.58649e-08 , 0 , 0 , 
216.209 , 1.18984e-07 , 1.82361e-08 , 5.05379e-08 , 0 , 0 , 
216.636 , 2.01913e-07 , 1.28987e-10 , 1.8806e-08 , 0 , 0 , 
217.064 , 2.61811e-07 , 1.26637e-08 , 2.3056e-09 , 0 , 0 , 
217.491 , 2.71646e-07 , 4.8288e-08 , 1.68175e-09 , 0 , 0 , 
217.919 , 2.27058e-07 , 8.74681e-08 , 1.64616e-08 , 0 , 0 , 
218.346 , 1.4876e-07 , 1.09133e-07 , 4.50112e-08 , 0 , 0 , 
218.774 , 7.01498e-08 , 1.01805e-07 , 8.45892e-08 , 0 , 0 , 
219.202 , 1.82868e-08 , 6.95491e-08 , 1.31505e-07 , 0 , 0 , 
219.629 , 3.76963e-10 , 2.96388e-08 , 1.8138e-07 , 0 , 0 , 
220.057 , 3.91362e-09 , 3.26767e-09 , 2.29492e-07 , 0 , 0 , 
220.484 , 9.35923e-09 , 4.26779e-09 , 2.71186e-07 , 0 , 0 , 
220.912 , 6.03015e-09 , 3.18363e-08 , 3.02312e-07 , 0 , 0 , 
221.339 , 8.41419e-11 , 7.10872e-08 , 3.19643e-07 , 0 , 0 , 
221.767 , 9.25546e-09 , 1.01067e-07 , 3.21235e-07 , 0 , 0 , 
222.195 , 4.82337e-08 , 1.05914e-07 , 3.06683e-07 , 0 , 0 , 
222.622 , 1.15058e-07 , 8.32045e-08 , 2.77226e-07 , 0 , 0 , 
223.05 , 1.88275e-07 , 4.50805e-08 , 2.35688e-07 , 0 , 0 , 
223.477 , 2.37373e-07 , 1.16283e-08 , 1.86238e-07 , 0 , 0 , 
223.905 , 2.40058e-07 , 1.07237e-10 , 1.33993e-07 , 0 , 0 , 
224.332 , 1.95289e-07 , 1.58176e-08 , 8.44731e-08 , 0 , 0 , 
224.76 , 1.23724e-07 , 4.94582e-08 , 4.29948e-08 , 0 , 0 , 
225.188 , 5.54213e-08 , 8.23175e-08 , 1.40428e-08 , 0 , 0 , 
225.615 , 1.28529e-08 , 9.6436e-08 , 7.10838e-10 , 0 , 0 , 
226.043 , 4.74654e-11 , 8.42423e-08 , 4.28129e-09 , 0 , 0 , 
226.47 , 4.30646e-09 , 5.24969e-08 , 2.40085e-08 , 0 , 0 , 
226.898 , 8.43634e-09 , 1.84836e-08 , 5.71465e-08 , 0 , 0 , 
227.325 , 4.57877e-09 , 5.73912e-10 , 9.92347e-08 , 0 , 0 , 
227.753 , 4.78148e-12 , 8.2977e-09 , 1.44621e-07 , 0 , 0 , 
228.181 , 1.10268e-08 , 3.72743e-08 , 1.87165e-07 , 0 , 0 , 
228.608 , 4.94689e-08 , 7.1694e-08 , 2.21042e-07 , 0 , 0 , 
229.036 , 1.11294e-07 , 9.294e-08 , 2.41533e-07 , 0 , 0 , 
229.463 , 1.75582e-07 , 8.96407e-08 , 2.45698e-07 , 0 , 0 , 
229.891 , 2.15078e-07 , 6.37113e-08 , 2.32831e-07 , 0 , 0 , 
230.318 , 2.11753e-07 , 2.91601e-08 , 2.04607e-07 , 0 , 0 , 
230.746 , 1.67356e-07 , 4.37898e-09 , 1.64898e-07 , 0 , 0 , 
231.174 , 1.0222e-07 , 2.1594e-09 , 1.19255e-07 , 0 , 0 , 
231.601 , 4.32085e-08 , 2.28679e-08 , 7.41322e-08 , 0 , 0 , 
232.029 , 8.68283e-09 , 5.44454e-08 , 3.59379e-08 , 0 , 0 , 
232.456 , 1.87956e-11 , 7.9154e-08 , 1.00683e-08 , 0 , 0 , 
232.884 , 4.60205e-09 , 8.33269e-08 , 6.40069e-11 , 0 , 0 , 
233.311 , 7.49332e-09 , 6.47776e-08 , 7.02875e-09 , 0 , 0 , 
233.739 , 3.32643e-09 , 3.38537e-08 , 2.94172e-08 , 0 , 0 , 
234.167 , 1.76882e-10 , 7.6273e-09 , 6.32397e-08 , 0 , 0 , 
234.594 , 1.28811e-08 , 4.65428e-10 , 1.02668e-07 , 0 , 0 , 
235.022 , 5.06314e-08 , 1.61732e-08 , 1.40962e-07 , 0 , 0 , 
235.449 , 1.07654e-07 , 4.59946e-08 , 1.71566e-07 , 0 , 0 , 
235.877 , 1.63733e-07 , 7.35107e-08 , 1.89211e-07 , 0 , 0 , 
236.304 , 1.94718e-07 , 8.36863e-08 , 1.9082e-07 , 0 , 0 , 
236.732 , 1.86402e-07 , 7.1069e-08 , 1.76062e-07 , 0 , 0 , 
237.16 , 1.42846e-07 , 4.26557e-08 , 1.47441e-07 , 0 , 0 , 
237.587 , 8.38245e-08 , 1.39096e-08 , 1.09895e-07 , 0 , 0 , 
238.015 , 3.31647e-08 , 1.86583e-10 , 6.99459e-08 , 0 , 0 , 
238.442 , 5.56108e-09 , 8.33158e-09 , 3.45527e-08 , 0 , 0 , 
238.87 , 2.05683e-10 , 3.30626e-08 , 9.86199e-09 , 0 , 0 , 
239.297 , 4.79952e-09 , 6.00762e-08 , 7.62572e-11 , 0 , 0 , 
239.725 , 6.5534e-09 , 7.40849e-08 , 6.661e-09 , 0 , 0 , 
240.153 , 2.27862e-09 , 6.72933e-08 , 2.80452e-08 , 0 , 0 , 
240.58 , 5.81769e-10 , 4.36239e-08 , 5.98878e-08 , 0 , 0 , 
241.008 , 1.47918e-08 , 1.63981e-08 , 9.58745e-08 , 0 , 0 , 
241.435 , 5.16985e-08 , 8.30058e-10 , 1.28909e-07 , 0 , 0 , 
241.863 , 1.04103e-07 , 5.54301e-09 , 1.52473e-07 , 0 , 0 , 
242.29 , 1.52646e-07 , 2.78261e-08 , 1.61902e-07 , 0 , 0 , 
242.718 , 1.76116e-07 , 5.52275e-08 , 1.55313e-07 , 0 , 0 , 
243.146 , 1.63716e-07 , 7.25402e-08 , 1.33995e-07 , 0 , 0 , 
243.573 , 1.21389e-07 , 7.02481e-08 , 1.02173e-07 , 0 , 0 , 
244.001 , 6.81632e-08 , 4.97293e-08 , 6.6172e-08 , 0 , 0 , 
244.428 , 2.49859e-08 , 2.23595e-08 , 3.31446e-08 , 0 , 0 , 
244.856 , 3.30169e-09 , 3.07817e-09 , 9.60714e-09 , 0 , 0 , 
245.283 , 5.38516e-10 , 2.05887e-09 , 9.10059e-11 , 0 , 0 , 
245.711 , 4.90151e-09 , 1.91412e-08 , 6.18979e-09 , 0 , 0 , 
246.139 , 5.63621e-09 , 4.40953e-08 , 2.62134e-08 , 0 , 0 , 
246.566 , 1.43623e-09 , 6.25008e-08 , 5.55351e-08 , 0 , 0 , 
246.994 , 1.19729e-09 , 6.38893e-08 , 8.75703e-08 , 0 , 0 , 
247.421 , 1.67312e-08 , 4.75689e-08 , 1.15189e-07 , 0 , 0 , 
247.849 , 5.26492e-08 , 2.28929e-08 , 1.32263e-07 , 0 , 0 , 
248.276 , 1.00615e-07 , 3.88232e-09 , 1.35007e-07 , 0 , 0 , 
248.704 , 1.42248e-07 , 1.27861e-09 , 1.22819e-07 , 0 , 0 , 
249.132 , 1.59111e-07 , 1.65158e-08 , 9.84207e-08 , 0 , 0 , 
249.559 , 1.43434e-07 , 4.09799e-08 , 6.72568e-08 , 0 , 0 , 
249.987 , 1.02656e-07 , 6.09223e-08 , 3.62703e-08 , 0 , 0 , 
250.414 , 5.49004e-08 , 6.52132e-08 , 1.23307e-08 , 0 , 0 , 
250.842 , 1.84037e-08 , 5.15465e-08 , 6.63751e-10 , 0 , 0 , 
251.269 , 1.74467e-09 , 2.76278e-08 , 3.64636e-09 , 0 , 0 , 
251.697 , 9.6099e-10 , 6.72849e-09 , 2.02527e-08 , 0 , 0 , 
252.125 , 4.91406e-09 , 1.69558e-10 , 4.62896e-08 , 0 , 0 , 
252.552 , 4.75864e-09 , 1.10033e-08 , 7.53782e-08 , 0 , 0 , 
252.98 , 7.95571e-10 , 3.24387e-08 , 1.00459e-07 , 0 , 0 , 
253.407 , 1.99894e-09 , 5.18425e-08 , 1.15469e-07 , 0 , 0 , 
253.835 , 1.86717e-08 , 5.79868e-08 , 1.16794e-07 , 0 , 0 , 
254.262 , 5.34648e-08 , 4.74065e-08 , 1.04134e-07 , 0 , 0 , 
254.69 , 9.71669e-08 , 2.62733e-08 , 8.05793e-08 , 0 , 0 , 
255.118 , 1.32475e-07 , 6.77218e-09 , 5.18494e-08 , 0 , 0 , 
255.545 , 1.43562e-07 , 9.4714e-11 , 2.48909e-08 , 0 , 0 , 
255.973 , 1.25325e-07 , 1.0063e-08 , 6.16104e-09 , 0 , 0 , 
256.4 , 8.63528e-08 , 3.10007e-08 , 2.57771e-11 , 0 , 0 , 
256.828 , 4.37397e-08 , 5.10222e-08 , 7.67345e-09 , 0 , 0 , 
257.255 , 1.31824e-08 , 5.8821e-08 , 2.68227e-08 , 0 , 0 , 
257.683 , 7.52453e-10 , 5.00661e-08 , 5.23072e-08 , 0 , 0 , 
258.111 , 1.42775e-09 , 2.97742e-08 , 7.73959e-08 , 0 , 0 , 
258.538 , 4.84439e-09 , 9.35402e-09 , 9.55189e-08 , 0 , 0 , 
258.966 , 3.93444e-09 , 5.8595e-11 , 1.01957e-07 , 0 , 0 , 
259.393 , 3.49677e-10 , 6.61308e-09 , 9.50583e-08 , 0 , 0 , 
259.821 , 2.96052e-09 , 2.4644e-08 , 7.66583e-08 , 0 , 0 , 
260.248 , 2.05863e-08 , 4.33302e-08 , 5.15905e-08 , 0 , 0 , 
260.676 , 5.4129e-08 , 5.16995e-08 , 2.64055e-08 , 0 , 0 , 
261.104 , 9.37409e-08 , 4.49272e-08 , 7.6334e-09 , 0 , 0 , 
261.531 , 1.23275e-07 , 2.70332e-08 , 4.73988e-11 , 0 , 0 , 
261.959 , 1.29344e-07 , 8.46935e-09 , 5.39384e-09 , 0 , 0 , 
262.386 , 1.09179e-07 , 3.29882e-11 , 2.19328e-08 , 0 , 0 , 
262.814 , 7.22133e-08 , 6.63786e-09 , 4.49198e-08 , 0 , 0 , 
263.241 , 3.44155e-08 , 2.45188e-08 , 6.79032e-08 , 0 , 0 , 
263.669 , 9.11429e-09 , 4.34447e-08 , 8.44895e-08 , 0 , 0 , 
264.097 , 2.06863e-10 , 5.26253e-08 , 9.00944e-08 , 0 , 0 , 
264.524 , 1.9028e-09 , 4.68868e-08 , 8.31976e-08 , 0 , 0 , 
264.952 , 4.70106e-09 , 2.95688e-08 , 6.57499e-08 , 0 , 0 , 
265.379 , 3.17457e-09 , 1.05137e-08 , 4.26155e-08 , 0 , 0 , 
265.807 , 8.86315e-11 , 3.5466e-10 , 2.02001e-08 , 0 , 0 , 
266.234 , 4.05457e-09 , 4.42383e-09 , 4.64609e-09 , 0 , 0 , 
266.662 , 2.24485e-08 , 1.97886e-08 , 1.01744e-10 , 0 , 0 , 
267.09 , 5.46279e-08 , 3.70834e-08 , 7.55672e-09 , 0 , 0 , 
267.517 , 9.03232e-08 , 4.60253e-08 , 2.45771e-08 , 0 , 0 , 
267.945 , 1.14601e-07 , 4.13855e-08 , 4.602e-08 , 0 , 0 , 
268.372 , 1.16345e-07 , 2.59625e-08 , 6.55265e-08 , 0 , 0 , 
268.8 , 9.48104e-08 , 8.86783e-09 , 7.73637e-08 , 0 , 0 , 
269.227 , 5.99996e-08 , 1.63471e-10 , 7.80841e-08 , 0 , 0 , 
269.655 , 2.66899e-08 , 4.99424e-09 , 6.75169e-08 , 0 , 0 , 
270.083 , 6.01581e-09 , 2.06202e-08 , 4.8799e-08 , 0 , 0 , 
270.51 , 6.58077e-12 , 3.80444e-08 , 2.74342e-08 , 0 , 0 , 
270.938 , 2.35825e-09 , 4.72537e-08 , 9.65579e-09 , 0 , 0 , 
271.365 , 4.49408e-09 , 4.30056e-08 , 5.73992e-10 , 0 , 0 , 
271.793 , 2.48767e-09 , 2.78029e-08 , 2.66189e-09 , 0 , 0 , 
272.22 , 1.43675e-13 , 1.03618e-08 , 1.50315e-08 , 0 , 0 , 
272.648 , 5.25362e-09 , 5.0616e-10 , 3.372e-08 , 0 , 0 , 
273.076 , 2.4234e-08 , 3.48717e-09 , 5.2902e-08 , 0 , 0 , 
273.503 , 5.495e-08 , 1.7027e-08 , 6.66622e-08 , 0 , 0 , 
273.931 , 8.69034e-08 , 3.27731e-08 , 7.07924e-08 , 0 , 0 , 
274.358 , 1.06411e-07 , 4.12654e-08 , 6.40631e-08 , 0 , 0 , 
274.786 , 1.04464e-07 , 3.74834e-08 , 4.85801e-08 , 0 , 0 , 
275.213 , 8.20465e-08 , 2.37339e-08 , 2.91153e-08 , 0 , 0 , 
275.641 , 4.94951e-08 , 8.22069e-09 , 1.16176e-08 , 0 , 0 , 
276.069 , 2.035e-08 , 1.74342e-10 , 1.36255e-09 , 0 , 0 , 
276.496 , 3.7253e-09 , 4.41898e-09 , 1.3178e-09 , 0 , 0 , 
276.924 , 6.52318e-11 , 1.85594e-08 , 1.12337e-08 , 0 , 0 , 
277.351 , 2.77283e-09 , 3.44113e-08 , 2.77448e-08 , 0 , 0 , 
