k , Pk , 
0.000161314 , 663.25 , 
0.000161455 , 663.806 , 
0.000161595 , 664.362 , 
0.000161736 , 664.919 , 
0.000161877 , 665.477 , 
0.000162018 , 666.034 , 
0.000162159 , 666.593 , 
0.0001623 , 667.152 , 
0.000162441 , 667.711 , 
0.000162582 , 668.271 , 
0.000162724 , 668.831 , 
0.000162866 , 669.391 , 
0.000163007 , 669.953 , 
0.000163149 , 670.514 , 
0.000163291 , 671.076 , 
0.000163433 , 671.639 , 
0.000163576 , 672.202 , 
0.000163718 , 672.765 , 
0.00016386 , 673.329 , 
0.000164003 , 673.894 , 
0.000164146 , 674.459 , 
0.000164289 , 675.024 , 
0.000164432 , 675.59 , 
0.000164575 , 676.156 , 
0.000164718 , 676.723 , 
0.000164861 , 677.29 , 
0.000165005 , 677.858 , 
0.000165149 , 678.426 , 
0.000165292 , 678.995 , 
0.000165436 , 679.564 , 
0.00016558 , 680.133 , 
0.000165724 , 680.704 , 
0.000165869 , 681.274 , 
0.000166013 , 681.845 , 
0.000166157 , 682.417 , 
0.000166302 , 682.989 , 
0.000166447 , 683.561 , 
0.000166592 , 684.134 , 
0.000166737 , 684.708 , 
0.000166882 , 685.282 , 
0.000167027 , 685.856 , 
0.000167173 , 686.431 , 
0.000167318 , 687.006 , 
0.000167464 , 687.582 , 
0.000167609 , 688.158 , 
0.000167755 , 688.735 , 
0.000167901 , 689.312 , 
0.000168047 , 689.89 , 
0.000168194 , 690.468 , 
0.00016834 , 691.047 , 
0.000168487 , 691.626 , 
0.000168633 , 692.206 , 
0.00016878 , 692.786 , 
0.000168927 , 693.367 , 
0.000169074 , 693.948 , 
0.000169221 , 694.53 , 
0.000169369 , 695.112 , 
0.000169516 , 695.694 , 
0.000169663 , 696.278 , 
0.000169811 , 696.861 , 
0.000169959 , 697.445 , 
0.000170107 , 698.03 , 
0.000170255 , 698.615 , 
0.000170403 , 699.2 , 
0.000170551 , 699.786 , 
0.0001707 , 700.373 , 
0.000170849 , 700.96 , 
0.000170997 , 701.547 , 
0.000171146 , 702.135 , 
0.000171295 , 702.724 , 
0.000171444 , 703.313 , 
0.000171593 , 703.902 , 
0.000171743 , 704.492 , 
0.000171892 , 705.083 , 
0.000172042 , 705.673 , 
0.000172192 , 706.265 , 
0.000172341 , 706.857 , 
0.000172491 , 707.449 , 
0.000172642 , 708.042 , 
0.000172792 , 708.635 , 
0.000172942 , 709.229 , 
0.000173093 , 709.824 , 
0.000173243 , 710.419 , 
0.000173394 , 711.014 , 
0.000173545 , 711.61 , 
0.000173696 , 712.206 , 
0.000173847 , 712.803 , 
0.000173999 , 713.401 , 
0.00017415 , 713.998 , 
0.000174302 , 714.597 , 
0.000174453 , 715.196 , 
0.000174605 , 715.795 , 
0.000174757 , 716.395 , 
0.000174909 , 716.995 , 
0.000175062 , 717.596 , 
0.000175214 , 718.197 , 
0.000175367 , 718.799 , 
0.000175519 , 719.402 , 
0.000175672 , 720.005 , 
0.000175825 , 720.608 , 
0.000175978 , 721.212 , 
0.000176131 , 721.816 , 
0.000176284 , 722.421 , 
0.000176438 , 723.026 , 
0.000176591 , 723.632 , 
0.000176745 , 724.239 , 
0.000176899 , 724.846 , 
0.000177053 , 725.453 , 
0.000177207 , 726.061 , 
0.000177361 , 726.669 , 
0.000177516 , 727.278 , 
0.00017767 , 727.888 , 
0.000177825 , 728.498 , 
0.00017798 , 729.108 , 
0.000178135 , 729.719 , 
0.00017829 , 730.331 , 
0.000178445 , 730.943 , 
0.0001786 , 731.555 , 
0.000178756 , 732.168 , 
0.000178911 , 732.782 , 
0.000179067 , 733.396 , 
0.000179223 , 734.01 , 
0.000179379 , 734.625 , 
0.000179535 , 735.241 , 
0.000179691 , 735.857 , 
0.000179848 , 736.474 , 
0.000180004 , 737.091 , 
0.000180161 , 737.708 , 
0.000180318 , 738.326 , 
0.000180475 , 738.945 , 
0.000180632 , 739.564 , 
0.000180789 , 740.184 , 
0.000180946 , 740.804 , 
0.000181104 , 741.425 , 
0.000181261 , 742.046 , 
0.000181419 , 742.668 , 
0.000181577 , 743.29 , 
0.000181735 , 743.913 , 
0.000181893 , 744.536 , 
0.000182052 , 745.16 , 
0.00018221 , 745.784 , 
0.000182369 , 746.409 , 
0.000182527 , 747.035 , 
0.000182686 , 747.661 , 
0.000182845 , 748.287 , 
0.000183004 , 748.914 , 
0.000183164 , 749.541 , 
0.000183323 , 750.169 , 
0.000183483 , 750.798 , 
0.000183642 , 751.427 , 
0.000183802 , 752.057 , 
0.000183962 , 752.687 , 
0.000184122 , 753.317 , 
0.000184283 , 753.949 , 
0.000184443 , 754.58 , 
0.000184604 , 755.212 , 
0.000184764 , 755.845 , 
0.000184925 , 756.478 , 
0.000185086 , 757.112 , 
0.000185247 , 757.747 , 
0.000185408 , 758.381 , 
0.00018557 , 759.017 , 
0.000185731 , 759.653 , 
0.000185893 , 760.289 , 
0.000186055 , 760.926 , 
0.000186217 , 761.564 , 
0.000186379 , 762.202 , 
0.000186541 , 762.84 , 
0.000186703 , 763.479 , 
0.000186866 , 764.119 , 
0.000187029 , 764.759 , 
0.000187191 , 765.4 , 
0.000187354 , 766.041 , 
0.000187517 , 766.683 , 
0.000187681 , 767.325 , 
0.000187844 , 767.968 , 
0.000188007 , 768.611 , 
0.000188171 , 769.255 , 
0.000188335 , 769.9 , 
0.000188499 , 770.544 , 
0.000188663 , 771.19 , 
0.000188827 , 771.836 , 
0.000188991 , 772.483 , 
0.000189156 , 773.13 , 
0.000189321 , 773.777 , 
0.000189485 , 774.426 , 
0.00018965 , 775.074 , 
0.000189815 , 775.724 , 
0.000189981 , 776.374 , 
0.000190146 , 777.024 , 
0.000190311 , 777.675 , 
0.000190477 , 778.326 , 
0.000190643 , 778.978 , 
0.000190809 , 779.631 , 
0.000190975 , 780.284 , 
0.000191141 , 780.937 , 
0.000191308 , 781.592 , 
0.000191474 , 782.246 , 
0.000191641 , 782.902 , 
0.000191808 , 783.557 , 
0.000191974 , 784.214 , 
0.000192142 , 784.871 , 
0.000192309 , 785.528 , 
0.000192476 , 786.186 , 
0.000192644 , 786.845 , 
0.000192811 , 787.504 , 
0.000192979 , 788.163 , 
0.000193147 , 788.824 , 
0.000193315 , 789.484 , 
0.000193484 , 790.146 , 
0.000193652 , 790.808 , 
0.000193821 , 791.47 , 
0.000193989 , 792.133 , 
0.000194158 , 792.796 , 
0.000194327 , 793.46 , 
0.000194496 , 794.125 , 
0.000194666 , 794.79 , 
0.000194835 , 795.456 , 
0.000195005 , 796.122 , 
0.000195174 , 796.789 , 
0.000195344 , 797.456 , 
0.000195514 , 798.124 , 
0.000195684 , 798.793 , 
0.000195855 , 799.462 , 
0.000196025 , 800.131 , 
0.000196196 , 800.802 , 
0.000196367 , 801.472 , 
0.000196538 , 802.144 , 
0.000196709 , 802.815 , 
0.00019688 , 803.488 , 
0.000197051 , 804.161 , 
0.000197223 , 804.834 , 
0.000197394 , 805.508 , 
0.000197566 , 806.183 , 
0.000197738 , 806.858 , 
0.00019791 , 807.534 , 
0.000198083 , 808.21 , 
0.000198255 , 808.887 , 
0.000198428 , 809.565 , 
0.0001986 , 810.243 , 
0.000198773 , 810.921 , 
0.000198946 , 811.6 , 
0.000199119 , 812.28 , 
0.000199293 , 812.96 , 
0.000199466 , 813.641 , 
0.00019964 , 814.323 , 
0.000199813 , 815.005 , 
0.000199987 , 815.687 , 
0.000200161 , 816.37 , 
0.000200336 , 817.054 , 
0.00020051 , 817.738 , 
0.000200685 , 818.423 , 
0.000200859 , 819.108 , 
0.000201034 , 819.794 , 
0.000201209 , 820.481 , 
0.000201384 , 821.168 , 
0.000201559 , 821.856 , 
0.000201735 , 822.544 , 
0.000201911 , 823.233 , 
0.000202086 , 823.922 , 
0.000202262 , 824.612 , 
0.000202438 , 825.303 , 
0.000202614 , 825.994 , 
0.000202791 , 826.686 , 
0.000202967 , 827.378 , 
0.000203144 , 828.071 , 
0.000203321 , 828.764 , 
0.000203498 , 829.458 , 
0.000203675 , 830.153 , 
0.000203852 , 830.848 , 
0.00020403 , 831.544 , 
0.000204207 , 832.24 , 
0.000204385 , 832.937 , 
0.000204563 , 833.634 , 
0.000204741 , 834.332 , 
0.000204919 , 835.031 , 
0.000205097 , 835.73 , 
0.000205276 , 836.43 , 
0.000205455 , 837.13 , 
0.000205633 , 837.831 , 
0.000205812 , 838.533 , 
0.000205992 , 839.235 , 
0.000206171 , 839.938 , 
0.00020635 , 840.641 , 
0.00020653 , 841.345 , 
0.00020671 , 842.049 , 
0.00020689 , 842.754 , 
0.00020707 , 843.46 , 
0.00020725 , 844.166 , 
0.00020743 , 844.873 , 
0.000207611 , 845.581 , 
0.000207792 , 846.289 , 
0.000207973 , 846.997 , 
0.000208154 , 847.706 , 
0.000208335 , 848.416 , 
0.000208516 , 849.126 , 
0.000208698 , 849.837 , 
0.000208879 , 850.549 , 
0.000209061 , 851.261 , 
0.000209243 , 851.974 , 
0.000209425 , 852.687 , 
0.000209607 , 853.401 , 
0.00020979 , 854.115 , 
0.000209972 , 854.831 , 
0.000210155 , 855.546 , 
0.000210338 , 856.263 , 
0.000210521 , 856.979 , 
0.000210704 , 857.697 , 
0.000210888 , 858.415 , 
0.000211071 , 859.134 , 
0.000211255 , 859.853 , 
0.000211439 , 860.573 , 
0.000211623 , 861.293 , 
0.000211807 , 862.014 , 
0.000211992 , 862.736 , 
0.000212176 , 863.458 , 
0.000212361 , 864.181 , 
0.000212546 , 864.905 , 
0.000212731 , 865.629 , 
0.000212916 , 866.353 , 
0.000213101 , 867.079 , 
0.000213287 , 867.805 , 
0.000213472 , 868.531 , 
0.000213658 , 869.258 , 
0.000213844 , 869.986 , 
0.00021403 , 870.714 , 
0.000214217 , 871.443 , 
0.000214403 , 872.173 , 
0.00021459 , 872.903 , 
0.000214776 , 873.633 , 
0.000214963 , 874.365 , 
0.00021515 , 875.097 , 
0.000215338 , 875.829 , 
0.000215525 , 876.562 , 
0.000215713 , 877.296 , 
0.0002159 , 878.03 , 
0.000216088 , 878.765 , 
0.000216276 , 879.501 , 
0.000216465 , 880.237 , 
0.000216653 , 880.974 , 
0.000216842 , 881.712 , 
0.00021703 , 882.45 , 
0.000217219 , 883.188 , 
0.000217408 , 883.928 , 
0.000217598 , 884.667 , 
0.000217787 , 885.408 , 
0.000217977 , 886.149 , 
0.000218166 , 886.891 , 
0.000218356 , 887.633 , 
0.000218546 , 888.376 , 
0.000218737 , 889.12 , 
0.000218927 , 889.864 , 
0.000219118 , 890.609 , 
0.000219308 , 891.354 , 
0.000219499 , 892.1 , 
0.00021969 , 892.847 , 
0.000219881 , 893.594 , 
0.000220073 , 894.342 , 
0.000220264 , 895.091 , 
0.000220456 , 895.84 , 
0.000220648 , 896.59 , 
0.00022084 , 897.34 , 
0.000221032 , 898.091 , 
0.000221225 , 898.843 , 
0.000221417 , 899.595 , 
0.00022161 , 900.348 , 
0.000221803 , 901.102 , 
0.000221996 , 901.856 , 
0.000222189 , 902.611 , 
0.000222382 , 903.366 , 
0.000222576 , 904.122 , 
0.00022277 , 904.879 , 
0.000222964 , 905.636 , 
0.000223158 , 906.394 , 
0.000223352 , 907.152 , 
0.000223546 , 907.912 , 
0.000223741 , 908.671 , 
0.000223936 , 909.432 , 
0.000224131 , 910.193 , 
0.000224326 , 910.955 , 
0.000224521 , 911.717 , 
0.000224716 , 912.48 , 
0.000224912 , 913.244 , 
0.000225108 , 914.008 , 
0.000225304 , 914.773 , 
0.0002255 , 915.538 , 
0.000225696 , 916.305 , 
0.000225893 , 917.071 , 
0.000226089 , 917.839 , 
0.000226286 , 918.607 , 
0.000226483 , 919.376 , 
0.00022668 , 920.145 , 
0.000226877 , 920.915 , 
0.000227075 , 921.686 , 
0.000227273 , 922.457 , 
0.00022747 , 923.229 , 
0.000227668 , 924.001 , 
0.000227867 , 924.774 , 
0.000228065 , 925.548 , 
0.000228263 , 926.323 , 
0.000228462 , 927.098 , 
0.000228661 , 927.874 , 
0.00022886 , 928.65 , 
0.000229059 , 929.427 , 
0.000229259 , 930.205 , 
0.000229458 , 930.983 , 
0.000229658 , 931.762 , 
0.000229858 , 932.542 , 
0.000230058 , 933.322 , 
0.000230258 , 934.103 , 
0.000230458 , 934.885 , 
0.000230659 , 935.667 , 
0.00023086 , 936.45 , 
0.000231061 , 937.233 , 
0.000231262 , 938.017 , 
0.000231463 , 938.802 , 
0.000231665 , 939.588 , 
0.000231866 , 940.374 , 
0.000232068 , 941.161 , 
0.00023227 , 941.948 , 
0.000232472 , 942.736 , 
0.000232675 , 943.525 , 
0.000232877 , 944.314 , 
0.00023308 , 945.104 , 
0.000233283 , 945.895 , 
0.000233486 , 946.686 , 
0.000233689 , 947.479 , 
0.000233892 , 948.271 , 
0.000234096 , 949.065 , 
0.0002343 , 949.859 , 
0.000234504 , 950.653 , 
0.000234708 , 951.449 , 
0.000234912 , 952.245 , 
0.000235117 , 953.041 , 
0.000235321 , 953.838 , 
0.000235526 , 954.636 , 
0.000235731 , 955.435 , 
0.000235936 , 956.234 , 
0.000236142 , 957.034 , 
0.000236347 , 957.835 , 
0.000236553 , 958.636 , 
0.000236759 , 959.438 , 
0.000236965 , 960.241 , 
0.000237171 , 961.044 , 
0.000237378 , 961.848 , 
0.000237584 , 962.653 , 
0.000237791 , 963.458 , 
0.000237998 , 964.264 , 
0.000238205 , 965.07 , 
0.000238412 , 965.878 , 
0.00023862 , 966.686 , 
0.000238828 , 967.494 , 
0.000239035 , 968.304 , 
0.000239244 , 969.114 , 
0.000239452 , 969.924 , 
0.00023966 , 970.736 , 
0.000239869 , 971.548 , 
0.000240078 , 972.36 , 
0.000240287 , 973.174 , 
0.000240496 , 973.988 , 
0.000240705 , 974.802 , 
0.000240915 , 975.618 , 
0.000241124 , 976.434 , 
0.000241334 , 977.25 , 
0.000241544 , 978.068 , 
0.000241754 , 978.886 , 
0.000241965 , 979.705 , 
0.000242175 , 980.524 , 
0.000242386 , 981.344 , 
0.000242597 , 982.165 , 
0.000242808 , 982.986 , 
0.00024302 , 983.809 , 
0.000243231 , 984.631 , 
0.000243443 , 985.455 , 
0.000243655 , 986.279 , 
0.000243867 , 987.104 , 
0.000244079 , 987.93 , 
0.000244292 , 988.756 , 
0.000244504 , 989.583 , 
0.000244717 , 990.41 , 
0.00024493 , 991.239 , 
0.000245143 , 992.068 , 
0.000245357 , 992.897 , 
0.00024557 , 993.728 , 
0.000245784 , 994.559 , 
0.000245998 , 995.391 , 
0.000246212 , 996.223 , 
0.000246426 , 997.056 , 
0.000246641 , 997.89 , 
0.000246856 , 998.724 , 
0.00024707 , 999.56 , 
0.000247286 , 1000.4 , 
0.000247501 , 1001.23 , 
0.000247716 , 1002.07 , 
0.000247932 , 1002.91 , 
0.000248148 , 1003.75 , 
0.000248364 , 1004.59 , 
0.00024858 , 1005.43 , 
0.000248796 , 1006.27 , 
0.000249013 , 1007.11 , 
0.000249229 , 1007.95 , 
0.000249446 , 1008.79 , 
0.000249663 , 1009.64 , 
0.000249881 , 1010.48 , 
0.000250098 , 1011.33 , 
0.000250316 , 1012.17 , 
0.000250534 , 1013.02 , 
0.000250752 , 1013.86 , 
0.00025097 , 1014.71 , 
0.000251189 , 1015.56 , 
0.000251407 , 1016.41 , 
0.000251626 , 1017.26 , 
0.000251845 , 1018.11 , 
0.000252064 , 1018.96 , 
0.000252284 , 1019.81 , 
0.000252503 , 1020.67 , 
0.000252723 , 1021.52 , 
0.000252943 , 1022.37 , 
0.000253163 , 1023.23 , 
0.000253384 , 1024.08 , 
0.000253604 , 1024.94 , 
0.000253825 , 1025.8 , 
0.000254046 , 1026.65 , 
0.000254267 , 1027.51 , 
0.000254488 , 1028.37 , 
0.00025471 , 1029.23 , 
0.000254932 , 1030.09 , 
0.000255153 , 1030.95 , 
0.000255375 , 1031.82 , 
0.000255598 , 1032.68 , 
0.00025582 , 1033.54 , 
0.000256043 , 1034.41 , 
0.000256266 , 1035.27 , 
0.000256489 , 1036.14 , 
0.000256712 , 1037 , 
0.000256936 , 1037.87 , 
0.000257159 , 1038.74 , 
0.000257383 , 1039.61 , 
0.000257607 , 1040.47 , 
0.000257831 , 1041.34 , 
0.000258056 , 1042.21 , 
0.00025828 , 1043.09 , 
0.000258505 , 1043.96 , 
0.00025873 , 1044.83 , 
0.000258955 , 1045.7 , 
0.000259181 , 1046.58 , 
0.000259406 , 1047.45 , 
0.000259632 , 1048.33 , 
0.000259858 , 1049.2 , 
0.000260084 , 1050.08 , 
0.000260311 , 1050.96 , 
0.000260537 , 1051.84 , 
0.000260764 , 1052.72 , 
0.000260991 , 1053.6 , 
0.000261218 , 1054.48 , 
0.000261446 , 1055.36 , 
0.000261673 , 1056.24 , 
0.000261901 , 1057.12 , 
0.000262129 , 1058.01 , 
0.000262357 , 1058.89 , 
0.000262585 , 1059.78 , 
0.000262814 , 1060.66 , 
0.000263043 , 1061.55 , 
0.000263272 , 1062.44 , 
0.000263501 , 1063.32 , 
0.00026373 , 1064.21 , 
0.00026396 , 1065.1 , 
0.000264189 , 1065.99 , 
0.000264419 , 1066.88 , 
0.00026465 , 1067.78 , 
0.00026488 , 1068.67 , 
0.00026511 , 1069.56 , 
0.000265341 , 1070.46 , 
0.000265572 , 1071.35 , 
0.000265803 , 1072.25 , 
0.000266035 , 1073.14 , 
0.000266266 , 1074.04 , 
0.000266498 , 1074.94 , 
0.00026673 , 1075.83 , 
0.000266962 , 1076.73 , 
0.000267195 , 1077.63 , 
0.000267427 , 1078.53 , 
0.00026766 , 1079.44 , 
0.000267893 , 1080.34 , 
0.000268126 , 1081.24 , 
0.000268359 , 1082.14 , 
0.000268593 , 1083.05 , 
0.000268827 , 1083.95 , 
0.000269061 , 1084.86 , 
0.000269295 , 1085.77 , 
0.000269529 , 1086.67 , 
0.000269764 , 1087.58 , 
0.000269999 , 1088.49 , 
0.000270234 , 1089.4 , 
0.000270469 , 1090.31 , 
0.000270704 , 1091.22 , 
0.00027094 , 1092.13 , 
0.000271176 , 1093.04 , 
0.000271412 , 1093.96 , 
0.000271648 , 1094.87 , 
0.000271885 , 1095.79 , 
0.000272121 , 1096.7 , 
0.000272358 , 1097.62 , 
0.000272595 , 1098.54 , 
0.000272832 , 1099.45 , 
0.00027307 , 1100.37 , 
0.000273308 , 1101.29 , 
0.000273546 , 1102.21 , 
0.000273784 , 1103.13 , 
0.000274022 , 1104.05 , 
0.00027426 , 1104.98 , 
0.000274499 , 1105.9 , 
0.000274738 , 1106.82 , 
0.000274977 , 1107.75 , 
0.000275217 , 1108.67 , 
0.000275456 , 1109.6 , 
0.000275696 , 1110.53 , 
0.000275936 , 1111.46 , 
0.000276176 , 1112.38 , 
0.000276416 , 1113.31 , 
0.000276657 , 1114.24 , 
0.000276898 , 1115.17 , 
0.000277139 , 1116.11 , 
0.00027738 , 1117.04 , 
0.000277621 , 1117.97 , 
0.000277863 , 1118.91 , 
0.000278105 , 1119.84 , 
0.000278347 , 1120.78 , 
0.000278589 , 1121.71 , 
0.000278832 , 1122.65 , 
0.000279075 , 1123.59 , 
0.000279317 , 1124.53 , 
0.000279561 , 1125.46 , 
0.000279804 , 1126.4 , 
0.000280047 , 1127.35 , 
0.000280291 , 1128.29 , 
0.000280535 , 1129.23 , 
0.000280779 , 1130.17 , 
0.000281024 , 1131.12 , 
0.000281268 , 1132.06 , 
0.000281513 , 1133.01 , 
0.000281758 , 1133.95 , 
0.000282003 , 1134.9 , 
0.000282249 , 1135.85 , 
0.000282495 , 1136.8 , 
0.00028274 , 1137.75 , 
0.000282987 , 1138.7 , 
0.000283233 , 1139.65 , 
0.000283479 , 1140.6 , 
0.000283726 , 1141.55 , 
0.000283973 , 1142.51 , 
0.00028422 , 1143.46 , 
0.000284468 , 1144.42 , 
0.000284715 , 1145.37 , 
0.000284963 , 1146.33 , 
0.000285211 , 1147.29 , 
0.000285459 , 1148.24 , 
0.000285708 , 1149.2 , 
0.000285957 , 1150.16 , 
0.000286205 , 1151.12 , 
0.000286455 , 1152.08 , 
0.000286704 , 1153.05 , 
0.000286953 , 1154.01 , 
0.000287203 , 1154.97 , 
0.000287453 , 1155.94 , 
0.000287703 , 1156.9 , 
0.000287954 , 1157.87 , 
0.000288205 , 1158.84 , 
0.000288455 , 1159.8 , 
0.000288706 , 1160.77 , 
0.000288958 , 1161.74 , 
0.000289209 , 1162.71 , 
0.000289461 , 1163.68 , 
0.000289713 , 1164.65 , 
0.000289965 , 1165.63 , 
0.000290217 , 1166.6 , 
0.00029047 , 1167.57 , 
0.000290723 , 1168.55 , 
0.000290976 , 1169.52 , 
0.000291229 , 1170.5 , 
0.000291483 , 1171.48 , 
0.000291736 , 1172.46 , 
0.00029199 , 1173.44 , 
0.000292245 , 1174.41 , 
0.000292499 , 1175.4 , 
0.000292754 , 1176.38 , 
0.000293008 , 1177.36 , 
0.000293263 , 1178.34 , 
0.000293519 , 1179.33 , 
0.000293774 , 1180.31 , 
0.00029403 , 1181.3 , 
0.000294286 , 1182.28 , 
0.000294542 , 1183.27 , 
0.000294798 , 1184.26 , 
0.000295055 , 1185.25 , 
0.000295312 , 1186.24 , 
0.000295569 , 1187.23 , 
0.000295826 , 1188.22 , 
0.000296084 , 1189.21 , 
0.000296341 , 1190.2 , 
0.000296599 , 1191.2 , 
0.000296857 , 1192.19 , 
0.000297116 , 1193.18 , 
0.000297374 , 1194.18 , 
0.000297633 , 1195.18 , 
0.000297892 , 1196.18 , 
0.000298152 , 1197.17 , 
0.000298411 , 1198.17 , 
0.000298671 , 1199.17 , 
0.000298931 , 1200.17 , 
0.000299191 , 1201.18 , 
0.000299451 , 1202.18 , 
0.000299712 , 1203.18 , 
0.000299973 , 1204.19 , 
0.000300234 , 1205.19 , 
0.000300495 , 1206.2 , 
0.000300757 , 1207.2 , 
0.000301019 , 1208.21 , 
0.000301281 , 1209.22 , 
0.000301543 , 1210.23 , 
0.000301805 , 1211.24 , 
0.000302068 , 1212.25 , 
0.000302331 , 1213.26 , 
0.000302594 , 1214.28 , 
0.000302858 , 1215.29 , 
0.000303121 , 1216.3 , 
0.000303385 , 1217.32 , 
0.000303649 , 1218.33 , 
0.000303913 , 1219.35 , 
0.000304178 , 1220.37 , 
0.000304443 , 1221.39 , 
0.000304708 , 1222.41 , 
0.000304973 , 1223.43 , 
0.000305238 , 1224.45 , 
0.000305504 , 1225.47 , 
0.00030577 , 1226.49 , 
0.000306036 , 1227.52 , 
0.000306302 , 1228.54 , 
0.000306569 , 1229.57 , 
0.000306836 , 1230.59 , 
0.000307103 , 1231.62 , 
0.00030737 , 1232.65 , 
0.000307638 , 1233.67 , 
0.000307906 , 1234.7 , 
0.000308174 , 1235.73 , 
0.000308442 , 1236.77 , 
0.00030871 , 1237.8 , 
0.000308979 , 1238.83 , 
0.000309248 , 1239.86 , 
0.000309517 , 1240.9 , 
0.000309787 , 1241.93 , 
0.000310056 , 1242.97 , 
0.000310326 , 1244.01 , 
0.000310596 , 1245.05 , 
0.000310867 , 1246.08 , 
0.000311137 , 1247.12 , 
0.000311408 , 1248.16 , 
0.000311679 , 1249.21 , 
0.00031195 , 1250.25 , 
0.000312222 , 1251.29 , 
0.000312494 , 1252.33 , 
0.000312766 , 1253.38 , 
0.000313038 , 1254.43 , 
0.00031331 , 1255.47 , 
0.000313583 , 1256.52 , 
0.000313856 , 1257.57 , 
0.000314129 , 1258.62 , 
0.000314403 , 1259.67 , 
0.000314676 , 1260.72 , 
0.00031495 , 1261.77 , 
0.000315224 , 1262.82 , 
0.000315499 , 1263.88 , 
0.000315773 , 1264.93 , 
0.000316048 , 1265.98 , 
0.000316323 , 1267.04 , 
0.000316599 , 1268.1 , 
0.000316874 , 1269.16 , 
0.00031715 , 1270.21 , 
0.000317426 , 1271.27 , 
0.000317702 , 1272.33 , 
0.000317979 , 1273.4 , 
0.000318256 , 1274.46 , 
0.000318533 , 1275.52 , 
0.00031881 , 1276.58 , 
0.000319087 , 1277.65 , 
0.000319365 , 1278.72 , 
0.000319643 , 1279.78 , 
0.000319921 , 1280.85 , 
0.0003202 , 1281.92 , 
0.000320478 , 1282.99 , 
0.000320757 , 1284.06 , 
0.000321037 , 1285.13 , 
0.000321316 , 1286.2 , 
0.000321596 , 1287.27 , 
0.000321876 , 1288.35 , 
0.000322156 , 1289.42 , 
0.000322436 , 1290.5 , 
0.000322717 , 1291.57 , 
0.000322998 , 1292.65 , 
0.000323279 , 1293.73 , 
0.00032356 , 1294.81 , 
0.000323842 , 1295.89 , 
0.000324124 , 1296.97 , 
0.000324406 , 1298.05 , 
0.000324688 , 1299.13 , 
0.000324971 , 1300.21 , 
0.000325254 , 1301.3 , 
0.000325537 , 1302.38 , 
0.00032582 , 1303.47 , 
0.000326104 , 1304.56 , 
0.000326388 , 1305.64 , 
0.000326672 , 1306.73 , 
0.000326956 , 1307.82 , 
0.000327241 , 1308.91 , 
0.000327526 , 1310 , 
0.000327811 , 1311.1 , 
0.000328096 , 1312.19 , 
0.000328382 , 1313.28 , 
0.000328667 , 1314.38 , 
0.000328953 , 1315.47 , 
0.00032924 , 1316.57 , 
0.000329526 , 1317.67 , 
0.000329813 , 1318.77 , 
0.0003301 , 1319.87 , 
0.000330388 , 1320.97 , 
0.000330675 , 1322.07 , 
0.000330963 , 1323.17 , 
0.000331251 , 1324.27 , 
0.000331539 , 1325.38 , 
0.000331828 , 1326.48 , 
0.000332117 , 1327.59 , 
0.000332406 , 1328.7 , 
0.000332695 , 1329.8 , 
0.000332985 , 1330.91 , 
0.000333275 , 1332.02 , 
0.000333565 , 1333.13 , 
0.000333855 , 1334.24 , 
0.000334146 , 1335.35 , 
0.000334436 , 1336.47 , 
0.000334728 , 1337.58 , 
0.000335019 , 1338.7 , 
0.000335311 , 1339.81 , 
0.000335602 , 1340.93 , 
0.000335894 , 1342.05 , 
0.000336187 , 1343.17 , 
0.000336479 , 1344.29 , 
0.000336772 , 1345.41 , 
0.000337065 , 1346.53 , 
0.000337359 , 1347.65 , 
0.000337653 , 1348.77 , 
0.000337946 , 1349.9 , 
0.000338241 , 1351.02 , 
0.000338535 , 1352.15 , 
0.00033883 , 1353.28 , 
0.000339125 , 1354.4 , 
0.00033942 , 1355.53 , 
0.000339715 , 1356.66 , 
0.000340011 , 1357.79 , 
0.000340307 , 1358.92 , 
0.000340603 , 1360.06 , 
0.0003409 , 1361.19 , 
0.000341196 , 1362.32 , 
0.000341493 , 1363.46 , 
0.00034179 , 1364.6 , 
0.000342088 , 1365.73 , 
0.000342386 , 1366.87 , 
0.000342684 , 1368.01 , 
0.000342982 , 1369.15 , 
0.000343281 , 1370.29 , 
0.000343579 , 1371.43 , 
0.000343878 , 1372.58 , 
0.000344178 , 1373.72 , 
0.000344477 , 1374.86 , 
0.000344777 , 1376.01 , 
0.000345077 , 1377.16 , 
0.000345378 , 1378.3 , 
0.000345678 , 1379.45 , 
0.000345979 , 1380.6 , 
0.00034628 , 1381.75 , 
0.000346582 , 1382.9 , 
0.000346883 , 1384.05 , 
0.000347185 , 1385.21 , 
0.000347487 , 1386.36 , 
0.00034779 , 1387.52 , 
0.000348093 , 1388.67 , 
0.000348396 , 1389.83 , 
0.000348699 , 1390.99 , 
0.000349002 , 1392.15 , 
0.000349306 , 1393.31 , 
0.00034961 , 1394.47 , 
0.000349915 , 1395.63 , 
0.000350219 , 1396.79 , 
0.000350524 , 1397.95 , 
0.000350829 , 1399.12 , 
0.000351134 , 1400.28 , 
0.00035144 , 1401.45 , 
0.000351746 , 1402.62 , 
0.000352052 , 1403.79 , 
0.000352359 , 1404.96 , 
0.000352665 , 1406.13 , 
0.000352972 , 1407.3 , 
0.000353279 , 1408.47 , 
0.000353587 , 1409.64 , 
0.000353895 , 1410.82 , 
0.000354203 , 1411.99 , 
