z , j_6 , j_100 , j_200 , j_500 , j_1000 , 
879.976 , -0.000393851 , -0.000235532 , -0.00110356 , 0.000822931 , -1.75482e-101 , 
880.176 , -0.000597672 , -1.06571e-05 , -0.00114615 , 0.000656852 , 3.6643e-100 , 
880.376 , -0.000777568 , 0.000214531 , -0.00114539 , 0.000473108 , -1.54817e-99 , 
880.576 , -0.000926383 , 0.000431175 , -0.00110133 , 0.000276669 , 4.22422e-99 , 
880.776 , -0.0010382 , 0.000630755 , -0.00101564 , 7.28421e-05 , -6.46575e-99 , 
880.976 , -0.00110857 , 0.00080542 , -0.000891585 , -0.000132862 , -5.72923e-99 , 
881.176 , -0.0011347 , 0.000948301 , -0.000733864 , -0.00033488 , 7.39715e-98 , 
881.376 , -0.00111557 , 0.00105379 , -0.000548466 , -0.000527749 , -2.96299e-97 , 
881.576 , -0.00105198 , 0.00111777 , -0.000342415 , -0.00070626 , 7.7453e-97 , 
881.776 , -0.000946484 , 0.00113773 , -0.000123507 , -0.000865587 , -1.06983e-96 , 
881.976 , -0.000803287 , 0.0011129 , 9.99755e-05 , -0.00100142 , -1.5276e-96 , 
882.176 , -0.000628122 , 0.00104427 , 0.000319573 , -0.00111009 , 1.48157e-95 , 
882.376 , -0.000427997 , 0.000934575 , 0.000526983 , -0.00118866 , -5.64792e-95 , 
882.577 , -0.000210901 , 0.000788153 , 0.00071437 , -0.00123501 , 1.41222e-94 , 
882.777 , 1.45083e-05 , 0.000610777 , 0.000874657 , -0.00124791 , -1.7245e-94 , 
882.977 , 0.000239239 , 0.000409437 , 0.00100179 , -0.00122699 , -3.70505e-94 , 
883.177 , 0.000454326 , 0.000192072 , 0.00109096 , -0.00117284 , 2.94692e-93 , 
883.377 , 0.000651199 , -3.27504e-05 , 0.00113883 , -0.00108694 , -1.07228e-92 , 
883.577 , 0.000822022 , -0.000256182 , 0.0011436 , -0.000971616 , 2.55932e-92 , 
883.777 , 0.000959998 , -0.000469433 , 0.00110512 , -0.000830008 , -2.68188e-92 , 
883.977 , 0.00105963 , -0.00066411 , 0.00102485 , -0.000665956 , -8.50235e-92 , 
884.177 , 0.00111696 , -0.000832553 , 0.000905832 , -0.000483916 , 5.82527e-91 , 
884.377 , 0.00112973 , -0.000968152 , 0.000752609 , -0.000288834 , -2.02764e-90 , 
884.577 , 0.00109746 , -0.00106559 , 0.000570989 , -8.60046e-05 , 4.6072e-90 , 
884.777 , 0.00102145 , -0.00112104 , 0.000367847 , 0.000119068 , -3.95596e-90 , 
884.977 , 0.000904739 , -0.00113234 , 0.000150877 , 0.000320816 , -1.88114e-89 , 
885.177 , 0.000752003 , -0.00109905 , -7.17013e-05 , 0.000513762 , 1.14502e-88 , 
885.377 , 0.000569359 , -0.00102253 , -0.000291464 , 0.000692668 , -3.81867e-88 , 
885.577 , 0.000364098 , -0.000905794 , -0.000500102 , 0.000852683 , 8.23197e-88 , 
885.777 , 0.00014441 , -0.00075346 , -0.000689728 , 0.000989462 , -5.34816e-88 , 
885.977 , -8.09385e-05 , -0.000571529 , -0.000853166 , 0.00109929 , -4.05502e-87 , 
886.177 , -0.000302955 , -0.000367184 , -0.000984243 , 0.00117919 , 2.23899e-86 , 
886.377 , -0.000512791 , -0.000148482 , -0.00107802 , 0.001227 , -7.16208e-86 , 
886.577 , -0.000702091 , 7.59658e-05 , -0.00113097 , 0.00124143 , 1.45849e-85 , 
886.777 , -0.000863315 , 0.000297326 , -0.0011411 , 0.0012221 , -6.06853e-86 , 
886.977 , -0.000990037 , 0.00050688 , -0.00110804 , 0.00116952 , -8.57114e-85 , 
887.177 , -0.00107722 , 0.000696384 , -0.00103305 , 0.00108515 , 4.35699e-84 , 
887.377 , -0.00112143 , 0.000858391 , -0.000919017 , 0.000971297 , -1.33758e-83 , 
887.578 , -0.0011209 , 0.000986542 , -0.000770255 , 0.000831056 , 2.55914e-83 , 
887.778 , -0.00107568 , 0.0010758 , -0.000592406 , 0.000668253 , -3.86989e-84 , 
887.978 , -0.000987589 , 0.00112266 , -0.000392213 , 0.000487324 , -1.78398e-82 , 
888.178 , -0.000860156 , 0.00112531 , -0.000177267 , 0.000293206 , 8.43987e-82 , 
888.378 , -0.000698491 , 0.00108366 , 4.42876e-05 , 9.11893e-05 , -2.48704e-81 , 
888.578 , -0.000509051 , 0.00099938 , 0.000264069 , -0.000113221 , 4.43986e-81 , 
888.778 , -0.000299396 , 0.000875793 , 0.000473758 , -0.000314455 , 6.84848e-82 , 
888.978 , -7.78951e-05 , 0.000717777 , 0.000665417 , -0.000507026 , -3.66702e-80 , 
889.178 , 0.000146608 , 0.000531579 , 0.0008318 , -0.000685684 , 1.62776e-79 , 
889.378 , 0.000365164 , 0.000324543 , 0.000966625 , -0.000845566 , -4.60291e-79 , 
889.578 , 0.000569066 , 0.000104824 , 0.00106481 , -0.000982315 , 7.59952e-79 , 
889.778 , 0.000750189 , -0.000118927 , 0.00112263 , -0.0010922 , 3.91695e-79 , 
889.978 , 0.000901311 , -0.000337893 , 0.00113793 , -0.00117224 , -7.45953e-78 , 
890.178 , 0.00101643 , -0.000543456 , 0.00111013 , -0.00122024 , 3.12624e-77 , 
890.378 , 0.00109097 , -0.000727535 , 0.00104034 , -0.00123492 , -8.47724e-77 , 
890.578 , 0.00112199 , -0.000882895 , 0.000931188 , -0.00121587 , 1.2795e-76 , 
890.778 , 0.00110825 , -0.00100343 , 0.00078683 , -0.00116363 , 1.22477e-76 , 
890.978 , 0.00105032 , -0.00108439 , 0.000612742 , -0.00107962 , -1.50402e-75 , 
891.178 , 0.000950547 , -0.00112263 , 0.000415537 , -0.00096616 , 5.97963e-75 , 
891.378 , 0.000812922 , -0.00111666 , 0.00020269 , -0.000826349 , -1.55311e-74 , 
891.578 , 0.000642948 , -0.00106674 , -1.77372e-05 , -0.000664017 , 2.10992e-74 , 
891.778 , 0.000447409 , -0.000974842 , -0.000237396 , -0.000483602 , 3.20763e-74 , 
891.978 , 0.000234117 , -0.000844597 , -0.000447965 , -0.000290045 , -3.00918e-73 , 
892.178 , 1.15893e-05 , -0.000681163 , -0.000641475 , -8.86441e-05 , 1.13914e-72 , 
892.378 , -0.0002113 , -0.00049099 , -0.000810611 , 0.000115091 , -2.8294e-72 , 
892.579 , -0.000425668 , -0.000281571 , -0.00094898 , 0.000315586 , 3.38569e-72 , 
892.779 , -0.000622968 , -6.11567e-05 , -0.00105135 , 0.000507356 , 7.70354e-72 , 
892.979 , -0.000795334 , 0.000161565 , -0.00111385 , 0.000685151 , -5.97971e-71 , 
893.179 , -0.000935912 , 0.000377823 , -0.00113414 , 0.000844109 , 2.16145e-70 , 
893.379 , -0.00103912 , 0.000579112 , -0.00111148 , 0.000979884 , -5.12281e-70 , 
893.579 , -0.00110085 , 0.000757515 , -0.00104674 , 0.00108876 , 5.23155e-70 , 
893.779 , -0.00111865 , 0.000906011 , -0.000942379 , 0.00116777 , 1.75678e-69 , 
893.979 , -0.00109184 , 0.00101876 , -0.000802369 , 0.00121474 , -1.18101e-68 , 
894.179 , -0.00102151 , 0.00109136 , -0.000632037 , 0.0012284 , 4.08478e-68 , 
894.379 , -0.000910489 , 0.00112095 , -0.000437845 , 0.00120838 , -9.21227e-68 , 
894.579 , -0.000763215 , 0.00110641 , -0.000227155 , 0.00115525 , 7.64022e-68 , 
894.779 , -0.000585568 , 0.0010483 , -7.95163e-06 , 0.00107046 , 3.87003e-67 , 
894.979 , -0.000384654 , 0.000948937 , 0.000211452 , 0.000956351 , -2.31958e-66 , 
895.179 , -0.000168496 , 0.000812263 , 0.000422747 , 0.000816057 , 7.68829e-66 , 
895.379 , 5.42828e-05 , 0.000643674 , 0.000617936 , 0.000653437 , -1.64409e-65 , 
895.579 , 0.000274801 , 0.000449814 , 0.000789634 , 0.000472956 , 1.01459e-65 , 
895.779 , 0.000484264 , 0.000238326 , 0.000931338 , 0.000279572 , 8.31552e-65 , 
895.979 , 0.000674319 , 1.75499e-05 , 0.00103769 , 7.85996e-05 , -4.53243e-64 , 
896.179 , 0.000837405 , -0.000203816 , 0.00110469 , -0.00012444 , 1.44109e-63 , 
896.379 , 0.000967035 , -0.00041706 , 0.00112982 , -0.000323972 , -2.909e-63 , 
896.579 , 0.00105805 , -0.000613791 , 0.00111213 , -0.000514516 , 1.10368e-63 , 
896.779 , 0.00110683 , -0.000786261 , 0.0010523 , -0.000690836 , 1.7533e-62 , 
896.979 , 0.00111146 , -0.000927692 , 0.000952634 , -0.00084809 , -8.8139e-62 , 
897.179 , 0.00107177 , -0.00103254 , 0.000816924 , -0.000981962 , 2.68965e-61 , 
897.379 , 0.000989374 , -0.00109668 , 0.000650325 , -0.00108878 , -5.0964e-61 , 
897.58 , 0.000867564 , -0.00111762 , 0.000459156 , -0.00116561 , 5.56789e-62 , 
897.78 , 0.000711208 , -0.00109453 , 0.000250672 , -0.00121034 , 3.64204e-60 , 
897.98 , 0.000526567 , -0.00102835 , 3.27847e-05 , -0.00122176 , -1.70622e-59 , 
898.18 , 0.000321018 , -0.000921716 , -0.000186246 , -0.00119955 , 4.99768e-59 , 
898.38 , 0.00010276 , -0.000778838 , -0.000398124 , -0.00114435 , -8.82565e-59 , 
898.58 , -0.000119501 , -0.000605353 , -0.000594824 , -0.00105767 , -1.79367e-59 , 
898.78 , -0.000336897 , -0.000408103 , -0.00076889 , -0.000941903 , 7.47401e-58 , 
898.98 , -0.00054076 , -0.000194875 , -0.000913738 , -0.000800251 , -3.28866e-57 , 
899.18 , -0.000722974 , 2.59304e-05 , -0.0010239 , -0.000636624 , 9.24305e-57 , 
899.38 , -0.000876285 , 0.000245618 , -0.00109521 , -0.000455533 , -1.50732e-56 , 
899.58 , -0.000994589 , 0.000455539 , -0.00112499 , -0.000261969 , -8.65784e-57 , 
899.78 , -0.00107318 , 0.000647424 , -0.0011121 , -6.12706e-05 , 1.51827e-55 , 
899.98 , -0.00110894 , 0.000813727 , -0.00105707 , 0.000141026 , -6.31229e-55 , 
900.18 , -0.00110047 , 0.000947917 , -0.000962012 , 0.000339344 , 1.70104e-54 , 
900.38 , -0.00104814 , 0.00104473 , -0.000830534 , 0.000528218 , -2.53088e-54 , 
900.58 , -0.000954037 , 0.00110035 , -0.00066763 , 0.000702439 , -2.60912e-54 , 
900.78 , -0.000821927 , 0.00111261 , -0.000479489 , 0.000857201 , 3.05754e-53 , 
900.98 , -0.000657108 , 0.00108105 , -0.00027326 , 0.000988242 , -1.20665e-52 , 
901.18 , -0.000466166 , 0.00100694 , -5.6767e-05 , 0.00109195 , 3.11396e-52 , 
901.38 , -0.000256722 , 0.000893212 , 0.000161784 , 0.00116548 , -4.15879e-52 , 
901.58 , -3.71312e-05 , 0.000744356 , 0.000374107 , 0.0012068 , -6.72332e-52 , 
901.78 , 0.000183842 , 0.000566249 , 0.00057215 , 0.00121476 , 6.11097e-51 , 
901.98 , 0.000397383 , 0.000365927 , 0.000748415 , 0.00118918 , -2.29737e-50 , 
902.18 , 0.000594988 , 0.000151285 , 0.000896233 , 0.00113076 , 5.66797e-50 , 
902.38 , 0.000768787 , -6.92219e-05 , 0.00101001 , 0.00104112 , -6.64179e-50 , 
902.581 , 0.000911853 , -0.000286907 , 0.00108545 , 0.000922746 , -1.59998e-49 , 
902.781 , 0.00101849 , -0.000493192 , 0.00111969 , 0.000778917 , 1.21321e-48 , 
902.981 , 0.00108447 , -0.000679963 , 0.00111147 , 0.000613619 , -4.35654e-48 , 
903.181 , 0.0011072 , -0.000839877 , 0.00106111 , 0.000431429 , 1.02524e-47 , 
903.381 , 0.00108576 , -0.000966649 , 0.000970554 , 0.000237387 , -1.01931e-47 , 
903.581 , 0.00102104 , -0.00105529 , 0.000843227 , 3.68624e-05 , -3.62727e-47 , 
903.781 , 0.000915634 , -0.00110233 , 0.000683981 , -0.000164592 , 2.3941e-46 , 
903.981 , 0.00077377 , -0.00110593 , 0.000498875 , -0.000361401 , -8.22829e-46 , 
904.181 , 0.000601121 , -0.00106599 , 0.000294938 , -0.000548122 , 1.84173e-45 , 
904.381 , 0.000404579 , -0.000984084 , 7.99036e-05 , -0.000719586 , -1.47269e-45 , 
904.581 , 0.000191988 , -0.00086345 , -0.000138067 , -0.000871047 , -7.95748e-45 , 
904.781 , -2.81616e-05 , -0.000708862 , -0.000350703 , -0.000998315 , 4.69849e-44 , 
904.981 , -0.000247089 , -0.000526429 , -0.000549944 , -0.00109787 , -1.54778e-43 , 
905.181 , -0.00045607 , -0.000323347 , -0.000728245 , -0.00116697 , 3.28296e-43 , 
905.381 , -0.000646777 , -0.000107618 , -0.000878853 , -0.0012037 , -1.91727e-43 , 
905.581 , -0.000811608 , 0.000112257 , -0.000996058 , -0.00120705 , -1.70456e-42 , 
905.781 , -0.000944001 , 0.00032761 , -0.00107543 , -0.00117693 , 9.17417e-42 , 
905.981 , -0.0010387 , 0.000529965 , -0.00111399 , -0.0011142 , -2.89936e-41 , 
906.181 , -0.00109195 , 0.000711362 , -0.00111028 , -0.00102059 , 5.80088e-41 , 
906.381 , -0.00110164 , 0.000864664 , -0.00106446 , -0.000898721 , -1.98405e-41 , 
906.581 , -0.00106739 , 0.000983837 , -0.000978286 , -0.000751963 , -3.58539e-40 , 
906.781 , -0.00099059 , 0.0010642 , -0.00085504 , -0.000584405 , 1.78282e-39 , 
906.981 , -0.000874338 , 0.00110263 , -0.00069942 , -0.000400702 , -5.4079e-39 , 
907.181 , -0.000723279 , 0.00109761 , -0.000517342 , -0.000205958 , 1.01467e-38 , 
907.381 , -0.000543446 , 0.00104937 , -0.000315717 , -5.58047e-06 , -6.73589e-40 , 
907.582 , -0.000342019 , 0.000959801 , -0.000102202 , 0.000194864 , -7.43335e-38 , 
907.782 , -0.000127046 , 0.000832473 , 0.000115092 , 0.000389806 , 3.44901e-37 , 
907.982 , 9.28952e-05 , 0.000672418 , 0.000327924 , 0.000573833 , -1.00418e-36 , 
908.182 , 0.000309038 , 0.000485952 , 0.000528226 , 0.000741836 , 1.75386e-36 , 
908.382 , 0.000512766 , 0.000280424 , 0.000708402 , 0.000889148 , 4.44536e-37 , 
908.582 , 0.000695955 , 6.39386e-05 , 0.000861617 , 0.00101168 , -1.523e-35 , 
908.782 , 0.000851311 , -0.000154966 , 0.000982075 , 0.00110602 , 6.64368e-35 , 
908.982 , 0.00097266 , -0.00036767 , 0.00106522 , 0.00116957 , -1.85589e-34 , 
909.182 , 0.00105518 , -0.000565803 , 0.00110793 , 0.00120057 , 2.98859e-34 , 
909.382 , 0.00109559 , -0.000741564 , 0.00110858 , 0.00119815 , 1.89823e-34 , 
909.582 , 0.00109229 , -0.000888031 , 0.00106715 , 0.00116239 , -3.08963e-33 , 
909.782 , 0.00104544 , -0.000999454 , 0.000985259 , 0.0010943 , 1.27442e-32 , 
909.982 , 0.000956929 , -0.00107147 , 0.000866022 , 0.000995789 , -3.4129e-32 , 
910.182 , 0.00083031 , -0.00110125 , 0.00071398 , 0.000869596 , 5.00381e-32 , 
910.382 , 0.000670635 , -0.00108763 , 0.000534908 , 0.000719242 , 5.54087e-32 , 
910.582 , 0.000484286 , -0.00103118 , 0.000335614 , 0.000548921 , -6.2147e-31 , 
910.782 , 0.000278714 , -0.00093413 , 0.000123676 , 0.000363386 , 2.43473e-30 , 
910.982 , 6.21216e-05 , -0.000800336 , -9.28616e-05 , 0.00016781 , -6.24268e-30 , 
911.182 , -0.000156855 , -0.000635077 , -0.000305783 , -3.23571e-05 , 8.19225e-30 , 
911.382 , -0.000369484 , -0.000444869 , -0.000507007 , -0.000231535 , 1.40691e-29 , 
911.582 , -0.000567282 , -0.000237219 , -0.000688897 , -0.00042417 , -1.24082e-28 , 
911.782 , -0.000742374 , -2.03192e-05 , -0.000844562 , -0.000604893 , 4.63282e-28 , 
911.982 , -0.000887794 , 0.000197285 , -0.00096811 , -0.000768669 , -1.13528e-27 , 
912.182 , -0.000997757 , 0.000407026 , -0.00105487 , -0.000910935 , 1.30184e-27 , 
912.382 , -0.00106788 , 0.000600642 , -0.00110154 , -0.00102772 , 3.31969e-27 , 
912.583 , -0.00109539 , 0.000770506 , -0.00110638 , -0.00111578 , -2.46113e-26 , 
912.783 , -0.00107922 , 0.000909945 , -0.00106923 , -0.00117266 , 8.78015e-26 , 
912.983 , -0.00102003 , 0.00101348 , -0.000991522 , -0.00119679 , -2.05155e-25 , 
913.183 , -0.000920195 , 0.00107706 , -0.00087621 , -0.00118749 , 1.98352e-25 , 
913.383 , -0.000783707 , 0.00109817 , -0.000727682 , -0.00114504 , 7.4841e-25 , 
913.583 , -0.000616029 , 0.001076 , -0.000551596 , -0.00107062 , -4.85264e-24 , 
913.783 , -0.000423867 , 0.00101147 , -0.000354653 , -0.000966324 , 1.65734e-23 , 
913.983 , -0.00021489 , 0.000907118 , -0.000144335 , -0.000835082 , -3.6814e-23 , 
914.183 , 2.56565e-06 , 0.000767081 , 7.13734e-05 , -0.000680561 , 2.83262e-23 , 
914.383 , 0.000219826 , 0.00059688 , 0.000284278 , -0.000507083 , 1.63538e-22 , 
914.583 , 0.000428222 , 0.000403241 , 0.000486294 , -0.000319506 , -9.51613e-22 , 
914.783 , 0.000619452 , 0.000193804 , 0.00066976 , -0.000123078 , 3.11566e-21 , 
914.983 , 0.000785905 , -2.31749e-05 , 0.000827723 , 7.67048e-05 , -6.55428e-21 , 
915.183 , 0.000920953 , -0.00023915 , 0.000954195 , 0.000274256 , 3.60704e-21 , 
915.383 , 0.00101921 , -0.000445608 , 0.00104438 , 0.000464048 , 3.49273e-20 , 
915.583 , 0.00107679 , -0.000634417 , 0.00109486 , 0.00064077 , -1.85677e-19 , 
915.783 , 0.00109141 , -0.000798151 , 0.00110376 , 0.000799482 , 5.83275e-19 , 
915.983 , 0.00106252 , -0.000930377 , 0.00107076 , 0.000935749 , -1.15651e-18 , 
916.183 , 0.000991269 , -0.00102589 , 0.000997109 , 0.00104576 , 3.51501e-19 , 
916.383 , 0.000880519 , -0.00108094 , 0.000885623 , 0.00112643 , 7.32962e-18 , 
916.583 , 0.00073471 , -0.00109338 , 0.000740558 , 0.00117552 , -3.60584e-17 , 
916.783 , 0.000559675 , -0.00106275 , 0.00056744 , 0.00119166 , 1.08723e-16 , 
916.983 , 0.000362404 , -0.000990261 , 0.000372853 , 0.00117441 , -2.01965e-16 , 
917.183 , 0.000150765 , -0.000878792 , 0.000164188 , 0.00112425 , 4.56077e-18 , 
917.383 , -6.67943e-05 , -0.000732742 , -5.06218e-05 , 0.00104261 , 1.51675e-15 , 
917.584 , -0.000281592 , -0.00055789 , -0.000263412 , 0.000931765 , -6.97128e-15 , 
917.784 , -0.000485068 , -0.000361139 , -0.000466107 , 0.000794851 , 2.40914e-14 , 
917.984 , -0.00066912 , -0.000150246 , -0.000651015 , 0.000635707 , 7.2873e-14 , 
918.184 , -0.000826414 , 6.64782e-05 , -0.00081112 , 0.0004588 , 7.42185e-14 , 
918.384 , -0.00095068 , 0.000280488 , -0.000940343 , 0.000269097 , 7.99657e-14 , 
918.584 , -0.00103698 , 0.00048335 , -0.00103379 , 7.19284e-05 , 8.84615e-14 , 
918.784 , -0.00108191 , 0.000667082 , -0.00108795 , -0.000127172 , 9.59221e-14 , 
918.984 , -0.00108369 , 0.000824458 , -0.00110076 , -0.000322618 , 1.04764e-13 , 
919.184 , -0.00104225 , 0.000949281 , -0.00107175 , -0.000508922 , 1.14207e-13 , 
919.384 , -0.000959262 , 0.00103664 , -0.00100204 , -0.000680852 , 1.24506e-13 , 
919.584 , -0.000838067 , 0.00108312 , -0.000894305 , -0.000833584 , 1.35732e-13 , 
919.784 , -0.000683515 , 0.00108691 , -0.000752649 , -0.000962836 , 1.47941e-13 , 
919.984 , -0.000501779 , 0.00104788 , -0.000582467 , -0.00106498 , 1.61234e-13 , 
920.184 , -0.000300109 , 0.000967579 , -0.000390228 , -0.00113716 , 1.757e-13 , 
920.384 , -8.65608e-05 , 0.000849181 , -0.000183248 , -0.00117734 , 1.9144e-13 , 
920.584 , 0.000130343 , 0.000697379 , 3.05997e-05 , -0.00118441 , 2.08566e-13 , 
920.784 , 0.000341955 , 0.000518171 , 0.000243192 , -0.00115817 , 2.27197e-13 , 
920.984 , 0.000539846 , 0.000318625 , 0.000446457 , -0.00109939 , 2.47463e-13 , 
921.184 , 0.000716125 , 0.000106607 , 0.000632672 , -0.0010097 , 2.69505e-13 , 
921.384 , 0.000863767 , -0.000109519 , 0.000794765 , -0.000891643 , 2.93474e-13 , 
921.584 , 0.000976905 , -0.000321232 , 0.000926592 , -0.000748554 , 3.19537e-13 , 
921.784 , 0.00105105 , -0.000520199 , 0.00102316 , -0.000584465 , 3.47873e-13 , 
921.984 , 0.00108326 , -0.000698586 , 0.00108083 , -0.000403996 , 3.78677e-13 , 
922.184 , 0.00107226 , -0.000849368 , 0.00109739 , -0.000212231 , 4.12159e-13 , 
922.384 , 0.0010185 , -0.000966612 , 0.00107224 , -1.45735e-05 , 4.48548e-13 , 
922.585 , 0.000924156 , -0.00104572 , 0.00100637 , 0.000183407 , 4.88091e-13 , 
922.785 , 0.000793015 , -0.00108359 , 0.000902299 , 0.000376136 , 5.31056e-13 , 
922.985 , 0.000630311 , -0.00107876 , 0.000763984 , 0.000558188 , 5.77734e-13 , 
923.185 , 0.000442539 , -0.00103141 , 0.000596692 , 0.00072443 , 6.28439e-13 , 
923.385 , 0.000237204 , -0.000943444 , 0.000406798 , 0.000870182 , 6.83512e-13 , 
923.585 , 2.2504e-05 , -0.000818341 , 0.000201532 , 0.000991344 , 7.43322e-13 , 
923.785 , -0.000193001 , -0.000661051 , -1.13025e-05 , 0.00108451 , 8.08269e-13 , 
923.985 , -0.000400721 , -0.000477781 , -0.000223619 , 0.00114705 , 8.78784e-13 , 
924.185 , -0.000592371 , -0.000275758 , -0.000427344 , 0.00117722 , 9.55335e-13 , 
924.385 , -0.000760315 , -6.29587e-05 , -0.000614737 , 0.00117416 , 1.03843e-12 , 
924.585 , -0.000897872 , 0.000152227 , -0.000778687 , 0.00113798 , 1.12862e-12 , 
924.785 , -0.000999576 , 0.000361323 , -0.000912978 , 0.00106971 , 1.22649e-12 , 
924.985 , -0.00106138 , 0.000556094 , -0.00101251 , 0.000971283 , 1.33268e-12 , 
925.185 , -0.00108083 , 0.000728864 , -0.00107352 , 0.000845474 , 1.4479e-12 , 
925.385 , -0.00105718 , 0.000872834 , -0.00109369 , 0.000695849 , 1.57288e-12 , 
925.585 , -0.000991387 , 0.00098235 , -0.00107229 , 0.000526643 , 1.70845e-12 , 
925.785 , -0.000886101 , 0.00105312 , -0.00101014 , 0.000342637 , 1.85548e-12 , 
925.985 , -0.000745527 , 0.00108235 , -0.000909632 , 0.00014903 , 2.01491e-12 , 
926.185 , -0.000575282 , 0.00106892 , -0.00077458 , -4.87035e-05 , 2.18778e-12 , 
926.385 , -0.000382174 , 0.00101336 , -0.000610143 , -0.000244974 , 2.37519e-12 , 
926.585 , -0.000173915 , 0.000917905 , -0.00042259 , -0.000434236 , 2.57835e-12 , 
926.785 , 4.11892e-05 , 0.000786322 , -0.000219054 , -0.000611143 , 2.79853e-12 , 
926.985 , 0.000254561 , 0.000623806 , -7.27581e-06 , -0.000770696 , 3.03715e-12 , 
927.185 , 0.000457689 , 0.000436773 , 0.000204688 , -0.000908383 , 3.29572e-12 , 
927.385 , 0.000642477 , 0.000232611 , 0.000408775 , -0.00102032 , 3.57586e-12 , 
927.586 , 0.00080157 , 1.93731e-05 , 0.000597235 , -0.00110334 , 3.87933e-12 , 
927.786 , 0.00092864 , -0.000194538 , 0.000762913 , -0.00115512 , 4.20805e-12 , 
927.986 , 0.00101863 , -0.000400693 , 0.000899516 , -0.00117419 , 4.56406e-12 , 
928.186 , 0.00106795 , -0.000590965 , 0.00100185 , -0.00116001 , 4.94959e-12 , 
928.386 , 0.00107468 , -0.000757863 , 0.00106606 , -0.001113 , 5.36702e-12 , 
928.586 , 0.00103855 , -0.000894827 , 0.00108971 , -0.0010345 , 5.81894e-12 , 
928.786 , 0.000961038 , -0.000996473 , 0.00107192 , -0.000926743 , 6.30815e-12 , 
928.986 , 0.000845235 , -0.0010588 , 0.00101338 , -0.000792782 , 6.83764e-12 , 
929.186 , 0.000695774 , -0.00107937 , 0.000916324 , -0.000636419 , 7.41066e-12 , 
929.386 , 0.000518639 , -0.0010574 , 0.000784473 , -0.000462093 , 8.03071e-12 , 
929.586 , 0.000320904 , -0.000993765 , 0.000622854 , -0.00027475 , 8.70157e-12 , 
929.786 , 0.000110458 , -0.000891 , 0.000437622 , -7.96995e-05 , 9.42731e-12 , 
929.986 , -0.000104304 , -0.00075316 , 0.000235824 , 0.000117527 , 1.02123e-11 , 
930.186 , -0.000314813 , -0.000585692 , 2.51451e-05 , 0.000311336 , 1.10613e-11 , 
930.386 , -0.000512677 , -0.000395218 , -0.000186396 , 0.000496231 , 1.19794e-11 , 
930.586 , -0.000690017 , -0.000189253 , -0.000390759 , 0.000666974 , 1.29721e-11 , 
930.786 , -0.000839773 , 2.40839e-05 , -0.000580178 , 0.000818725 , 1.40453e-11 , 
930.986 , -0.000955978 , 0.000236382 , -0.00074745 , 0.000947181 , 1.52055e-11 , 
931.186 , -0.00103401 , 0.00043927 , -0.000886218 , 0.0010487 , 1.64594e-11 , 
931.386 , -0.00107078 , 0.000624757 , -0.000991223 , 0.00112041 , 1.78145e-11 , 
931.586 , -0.00106485 , 0.000785545 , -0.00105849 , 0.00116029 , 1.92788e-11 , 
931.786 , -0.00101646 , 0.00091531 , -0.00108547 , 0.00116721 , 2.08608e-11 , 
931.986 , -0.000927562 , 0.00100894 , -0.00107116 , 0.00114098 , 2.25698e-11 , 
932.186 , -0.000801712 , 0.00106276 , -0.0010161 , 0.00108235 , 2.44158e-11 , 
932.386 , -0.000643954 , 0.00107467 , -0.000922419 , 0.000992997 , 2.64095e-11 , 
932.587 , -0.000460593 , 0.00104423 , -0.0007937 , 0.000875477 , 2.85625e-11 , 
932.787 , -0.000258943 , 0.000972648 , -0.000634847 , 0.00073313 , 3.08871e-11 , 
932.987 , -4.70511e-05 , 0.000862754 , -0.000451908 , 0.000570004 , 3.33966e-11 , 
933.187 , 0.000166623 , 0.000718901 , -0.000251858 , 0.000390744 , 3.61056e-11 , 
933.387 , 0.00037356 , 0.00054678 , -4.23161e-05 , 0.000200454 , 3.90294e-11 , 
933.587 , 0.000565517 , 0.000353185 , 0.000168746 , 4.54594e-06 , 4.21847e-11 , 
933.787 , 0.000734847 , 0.00014575 , 0.000373301 , -0.000191409 , 4.55893e-11 , 
933.987 , 0.000874799 , -6.73422e-05 , 0.000563566 , -0.000381835 , 4.92625e-11 , 
934.187 , 0.000979806 , -0.000277686 , 0.000732306 , -0.000561314 , 5.3225e-11 , 
934.387 , 0.0010457 , -0.000476994 , 0.000873116 , -0.000724743 , 5.7499e-11 , 
934.587 , 0.00106989 , -0.000657421 , 0.000980654 , -0.000867477 , 6.21083e-11 , 
934.787 , 0.0010514 , -0.000811861 , 0.00105084 , -0.000985459 , 6.70787e-11 , 
934.987 , 0.000990992 , -0.000934229 , 0.00108101 , -0.00107533 , 7.24377e-11 , 
935.187 , 0.000891094 , -0.00101972 , 0.00107003 , -0.00113454 , 7.82149e-11 , 
935.387 , 0.000755714 , -0.00106498 , 0.00101835 , -0.00116141 , 8.44422e-11 , 
935.587 , 0.000590264 , -0.00106826 , 0.000927953 , -0.0011552 , 9.11537e-11 , 
935.787 , 0.000401347 , -0.00102942 , 0.000802284 , -0.00111607 , 9.83863e-11 , 
935.987 , 0.000196503 , -0.000950023 , 0.000646137 , -0.00104515 , 1.06179e-10 , 
936.187 , -1.60845e-05 , -0.00083321 , 0.000465471 , -0.000944478 , 1.14575e-10 , 
