  x  ,    Xe  ,   ne   , 
-17.3343 , 1.25242e-25 , 0.00121229 , 
-17.3338 , 1.25242e-25 , 0.00121043 , 
-17.3333 , 1.25242e-25 , 0.00120858 , 
-17.3328 , 1.25242e-25 , 0.00120673 , 
-17.3323 , 1.25242e-25 , 0.00120488 , 
-17.3318 , 1.25242e-25 , 0.00120304 , 
-17.3313 , 1.25242e-25 , 0.0012012 , 
-17.3307 , 1.25242e-25 , 0.00119936 , 
-17.3302 , 1.25242e-25 , 0.00119752 , 
-17.3297 , 1.25242e-25 , 0.00119569 , 
-17.3292 , 1.25242e-25 , 0.00119386 , 
-17.3287 , 1.25242e-25 , 0.00119203 , 
-17.3282 , 1.25242e-25 , 0.00119021 , 
-17.3277 , 1.25242e-25 , 0.00118839 , 
-17.3272 , 1.25242e-25 , 0.00118657 , 
-17.3267 , 1.25242e-25 , 0.00118475 , 
-17.3262 , 1.25242e-25 , 0.00118294 , 
-17.3256 , 1.25242e-25 , 0.00118113 , 
-17.3251 , 1.25242e-25 , 0.00117932 , 
-17.3246 , 1.25242e-25 , 0.00117752 , 
-17.3241 , 1.25242e-25 , 0.00117572 , 
-17.3236 , 1.25242e-25 , 0.00117392 , 
-17.3231 , 1.25242e-25 , 0.00117212 , 
-17.3226 , 1.25242e-25 , 0.00117033 , 
-17.3221 , 1.25242e-25 , 0.00116854 , 
-17.3216 , 1.25242e-25 , 0.00116675 , 
-17.321 , 1.25242e-25 , 0.00116496 , 
-17.3205 , 1.25242e-25 , 0.00116318 , 
-17.32 , 1.25242e-25 , 0.0011614 , 
-17.3195 , 1.25242e-25 , 0.00115962 , 
-17.319 , 1.25242e-25 , 0.00115785 , 
-17.3185 , 1.25242e-25 , 0.00115607 , 
-17.318 , 1.25242e-25 , 0.00115431 , 
-17.3175 , 1.25242e-25 , 0.00115254 , 
-17.317 , 1.25242e-25 , 0.00115077 , 
-17.3165 , 1.25242e-25 , 0.00114901 , 
-17.3159 , 1.25242e-25 , 0.00114726 , 
-17.3154 , 1.25242e-25 , 0.0011455 , 
-17.3149 , 1.25242e-25 , 0.00114375 , 
-17.3144 , 1.25242e-25 , 0.001142 , 
-17.3139 , 1.25242e-25 , 0.00114025 , 
-17.3134 , 1.25242e-25 , 0.0011385 , 
-17.3129 , 1.25242e-25 , 0.00113676 , 
-17.3124 , 1.25242e-25 , 0.00113502 , 
-17.3119 , 1.25242e-25 , 0.00113328 , 
-17.3113 , 1.25242e-25 , 0.00113155 , 
-17.3108 , 1.25242e-25 , 0.00112982 , 
-17.3103 , 1.25242e-25 , 0.00112809 , 
-17.3098 , 1.25242e-25 , 0.00112636 , 
-17.3093 , 1.25242e-25 , 0.00112464 , 
-17.3088 , 1.25242e-25 , 0.00112292 , 
-17.3083 , 1.25242e-25 , 0.0011212 , 
-17.3078 , 1.25242e-25 , 0.00111948 , 
-17.3073 , 1.25242e-25 , 0.00111777 , 
-17.3068 , 1.25242e-25 , 0.00111606 , 
-17.3062 , 1.25242e-25 , 0.00111435 , 
-17.3057 , 1.25242e-25 , 0.00111265 , 
-17.3052 , 1.25242e-25 , 0.00111094 , 
-17.3047 , 1.25242e-25 , 0.00110924 , 
-17.3042 , 1.25242e-25 , 0.00110755 , 
-17.3037 , 1.25242e-25 , 0.00110585 , 
-17.3032 , 1.25242e-25 , 0.00110416 , 
-17.3027 , 1.25242e-25 , 0.00110247 , 
-17.3022 , 1.25242e-25 , 0.00110078 , 
-17.3016 , 1.25242e-25 , 0.0010991 , 
-17.3011 , 1.25242e-25 , 0.00109741 , 
-17.3006 , 1.25242e-25 , 0.00109573 , 
-17.3001 , 1.25242e-25 , 0.00109406 , 
-17.2996 , 1.25242e-25 , 0.00109238 , 
-17.2991 , 1.25242e-25 , 0.00109071 , 
-17.2986 , 1.25242e-25 , 0.00108904 , 
-17.2981 , 1.25242e-25 , 0.00108738 , 
-17.2976 , 1.25242e-25 , 0.00108571 , 
-17.2971 , 1.25242e-25 , 0.00108405 , 
-17.2965 , 1.25242e-25 , 0.00108239 , 
-17.296 , 1.25242e-25 , 0.00108073 , 
-17.2955 , 1.25242e-25 , 0.00107908 , 
-17.295 , 1.25242e-25 , 0.00107743 , 
-17.2945 , 1.25242e-25 , 0.00107578 , 
-17.294 , 1.25242e-25 , 0.00107413 , 
-17.2935 , 1.25242e-25 , 0.00107249 , 
-17.293 , 1.25242e-25 , 0.00107085 , 
-17.2925 , 1.25242e-25 , 0.00106921 , 
-17.2919 , 1.25242e-25 , 0.00106757 , 
-17.2914 , 1.25242e-25 , 0.00106594 , 
-17.2909 , 1.25242e-25 , 0.00106431 , 
-17.2904 , 1.25242e-25 , 0.00106268 , 
-17.2899 , 1.25242e-25 , 0.00106105 , 
-17.2894 , 1.25242e-25 , 0.00105943 , 
-17.2889 , 1.25242e-25 , 0.00105781 , 
-17.2884 , 1.25242e-25 , 0.00105619 , 
-17.2879 , 1.25242e-25 , 0.00105457 , 
-17.2874 , 1.25242e-25 , 0.00105296 , 
-17.2868 , 1.25242e-25 , 0.00105135 , 
-17.2863 , 1.25242e-25 , 0.00104974 , 
-17.2858 , 1.25242e-25 , 0.00104813 , 
-17.2853 , 1.25242e-25 , 0.00104653 , 
-17.2848 , 1.25242e-25 , 0.00104493 , 
-17.2843 , 1.25242e-25 , 0.00104333 , 
-17.2838 , 1.25242e-25 , 0.00104173 , 
-17.2833 , 1.25242e-25 , 0.00104014 , 
-17.2828 , 1.25242e-25 , 0.00103854 , 
-17.2822 , 1.25242e-25 , 0.00103696 , 
-17.2817 , 1.25242e-25 , 0.00103537 , 
-17.2812 , 1.25242e-25 , 0.00103378 , 
-17.2807 , 1.25242e-25 , 0.0010322 , 
-17.2802 , 1.25242e-25 , 0.00103062 , 
-17.2797 , 1.25242e-25 , 0.00102904 , 
-17.2792 , 1.25242e-25 , 0.00102747 , 
-17.2787 , 1.25242e-25 , 0.0010259 , 
-17.2782 , 1.25242e-25 , 0.00102433 , 
-17.2777 , 1.25242e-25 , 0.00102276 , 
-17.2771 , 1.25242e-25 , 0.00102119 , 
-17.2766 , 1.25242e-25 , 0.00101963 , 
-17.2761 , 1.25242e-25 , 0.00101807 , 
-17.2756 , 1.25242e-25 , 0.00101651 , 
-17.2751 , 1.25242e-25 , 0.00101496 , 
-17.2746 , 1.25242e-25 , 0.0010134 , 
-17.2741 , 1.25242e-25 , 0.00101185 , 
-17.2736 , 1.25242e-25 , 0.0010103 , 
-17.2731 , 1.25242e-25 , 0.00100876 , 
-17.2725 , 1.25242e-25 , 0.00100722 , 
-17.272 , 1.25242e-25 , 0.00100567 , 
-17.2715 , 1.25242e-25 , 0.00100413 , 
-17.271 , 1.25242e-25 , 0.0010026 , 
-17.2705 , 1.25242e-25 , 0.00100106 , 
-17.27 , 1.25242e-25 , 0.000999531 , 
-17.2695 , 1.25242e-25 , 0.000998002 , 
-17.269 , 1.25242e-25 , 0.000996474 , 
-17.2685 , 1.25242e-25 , 0.000994949 , 
-17.268 , 1.25242e-25 , 0.000993427 , 
-17.2674 , 1.25242e-25 , 0.000991906 , 
-17.2669 , 1.25242e-25 , 0.000990388 , 
-17.2664 , 1.25242e-25 , 0.000988873 , 
-17.2659 , 1.25242e-25 , 0.000987359 , 
-17.2654 , 1.25242e-25 , 0.000985848 , 
-17.2649 , 1.25242e-25 , 0.00098434 , 
-17.2644 , 1.25242e-25 , 0.000982833 , 
-17.2639 , 1.25242e-25 , 0.000981329 , 
-17.2634 , 1.25242e-25 , 0.000979827 , 
-17.2628 , 1.25242e-25 , 0.000978328 , 
-17.2623 , 1.25242e-25 , 0.00097683 , 
-17.2618 , 1.25242e-25 , 0.000975335 , 
-17.2613 , 1.25242e-25 , 0.000973843 , 
-17.2608 , 1.25242e-25 , 0.000972352 , 
-17.2603 , 1.25242e-25 , 0.000970864 , 
-17.2598 , 1.25242e-25 , 0.000969379 , 
-17.2593 , 1.25242e-25 , 0.000967895 , 
-17.2588 , 1.25242e-25 , 0.000966414 , 
-17.2583 , 1.25242e-25 , 0.000964935 , 
-17.2577 , 1.25242e-25 , 0.000963458 , 
-17.2572 , 1.25242e-25 , 0.000961984 , 
-17.2567 , 1.25242e-25 , 0.000960511 , 
-17.2562 , 1.25242e-25 , 0.000959041 , 
-17.2557 , 1.25242e-25 , 0.000957574 , 
-17.2552 , 1.25242e-25 , 0.000956108 , 
-17.2547 , 1.25242e-25 , 0.000954645 , 
-17.2542 , 1.25242e-25 , 0.000953184 , 
-17.2537 , 1.25242e-25 , 0.000951725 , 
-17.2531 , 1.25242e-25 , 0.000950269 , 
-17.2526 , 1.25242e-25 , 0.000948814 , 
-17.2521 , 1.25242e-25 , 0.000947362 , 
-17.2516 , 1.25242e-25 , 0.000945913 , 
-17.2511 , 1.25242e-25 , 0.000944465 , 
-17.2506 , 1.25242e-25 , 0.00094302 , 
-17.2501 , 1.25242e-25 , 0.000941576 , 
-17.2496 , 1.25242e-25 , 0.000940135 , 
-17.2491 , 1.25242e-25 , 0.000938697 , 
-17.2486 , 1.25242e-25 , 0.00093726 , 
-17.248 , 1.25242e-25 , 0.000935826 , 
-17.2475 , 1.25242e-25 , 0.000934393 , 
-17.247 , 1.25242e-25 , 0.000932963 , 
-17.2465 , 1.25242e-25 , 0.000931536 , 
-17.246 , 1.25242e-25 , 0.00093011 , 
-17.2455 , 1.25242e-25 , 0.000928687 , 
-17.245 , 1.25242e-25 , 0.000927265 , 
-17.2445 , 1.25242e-25 , 0.000925846 , 
-17.244 , 1.25242e-25 , 0.000924429 , 
-17.2434 , 1.25242e-25 , 0.000923015 , 
-17.2429 , 1.25242e-25 , 0.000921602 , 
-17.2424 , 1.25242e-25 , 0.000920192 , 
-17.2419 , 1.25242e-25 , 0.000918783 , 
-17.2414 , 1.25242e-25 , 0.000917377 , 
-17.2409 , 1.25242e-25 , 0.000915973 , 
-17.2404 , 1.25242e-25 , 0.000914572 , 
-17.2399 , 1.25242e-25 , 0.000913172 , 
-17.2394 , 1.25242e-25 , 0.000911774 , 
-17.2389 , 1.25242e-25 , 0.000910379 , 
-17.2383 , 1.25242e-25 , 0.000908986 , 
-17.2378 , 1.25242e-25 , 0.000907595 , 
-17.2373 , 1.25242e-25 , 0.000906206 , 
-17.2368 , 1.25242e-25 , 0.000904819 , 
-17.2363 , 1.25242e-25 , 0.000903434 , 
-17.2358 , 1.25242e-25 , 0.000902051 , 
-17.2353 , 1.25242e-25 , 0.000900671 , 
-17.2348 , 1.25242e-25 , 0.000899293 , 
-17.2343 , 1.25242e-25 , 0.000897916 , 
-17.2337 , 1.25242e-25 , 0.000896542 , 
-17.2332 , 1.25242e-25 , 0.00089517 , 
-17.2327 , 1.25242e-25 , 0.0008938 , 
-17.2322 , 1.25242e-25 , 0.000892432 , 
-17.2317 , 1.25242e-25 , 0.000891067 , 
-17.2312 , 1.25242e-25 , 0.000889703 , 
-17.2307 , 1.25242e-25 , 0.000888341 , 
-17.2302 , 1.25242e-25 , 0.000886982 , 
-17.2297 , 1.25242e-25 , 0.000885624 , 
-17.2292 , 1.25242e-25 , 0.000884269 , 
-17.2286 , 1.25242e-25 , 0.000882916 , 
-17.2281 , 1.25242e-25 , 0.000881564 , 
-17.2276 , 1.25242e-25 , 0.000880215 , 
-17.2271 , 1.25242e-25 , 0.000878868 , 
-17.2266 , 1.25242e-25 , 0.000877523 , 
-17.2261 , 1.25242e-25 , 0.00087618 , 
-17.2256 , 1.25242e-25 , 0.000874839 , 
-17.2251 , 1.25242e-25 , 0.000873501 , 
-17.2246 , 1.25242e-25 , 0.000872164 , 
-17.224 , 1.25242e-25 , 0.000870829 , 
-17.2235 , 1.25242e-25 , 0.000869496 , 
-17.223 , 1.25242e-25 , 0.000868166 , 
-17.2225 , 1.25242e-25 , 0.000866837 , 
-17.222 , 1.25242e-25 , 0.00086551 , 
-17.2215 , 1.25242e-25 , 0.000864186 , 
-17.221 , 1.25242e-25 , 0.000862863 , 
-17.2205 , 1.25242e-25 , 0.000861543 , 
-17.22 , 1.25242e-25 , 0.000860224 , 
-17.2195 , 1.25242e-25 , 0.000858908 , 
-17.2189 , 1.25242e-25 , 0.000857593 , 
-17.2184 , 1.25242e-25 , 0.000856281 , 
-17.2179 , 1.25242e-25 , 0.00085497 , 
-17.2174 , 1.25242e-25 , 0.000853662 , 
-17.2169 , 1.25242e-25 , 0.000852355 , 
-17.2164 , 1.25242e-25 , 0.000851051 , 
-17.2159 , 1.25242e-25 , 0.000849749 , 
-17.2154 , 1.25242e-25 , 0.000848448 , 
-17.2149 , 1.25242e-25 , 0.00084715 , 
-17.2143 , 1.25242e-25 , 0.000845853 , 
-17.2138 , 1.25242e-25 , 0.000844559 , 
-17.2133 , 1.25242e-25 , 0.000843266 , 
-17.2128 , 1.25242e-25 , 0.000841976 , 
-17.2123 , 1.25242e-25 , 0.000840687 , 
-17.2118 , 1.25242e-25 , 0.000839401 , 
-17.2113 , 1.25242e-25 , 0.000838116 , 
-17.2108 , 1.25242e-25 , 0.000836833 , 
-17.2103 , 1.25242e-25 , 0.000835553 , 
-17.2098 , 1.25242e-25 , 0.000834274 , 
-17.2092 , 1.25242e-25 , 0.000832997 , 
-17.2087 , 1.25242e-25 , 0.000831722 , 
-17.2082 , 1.25242e-25 , 0.000830449 , 
-17.2077 , 1.25242e-25 , 0.000829179 , 
-17.2072 , 1.25242e-25 , 0.00082791 , 
-17.2067 , 1.25242e-25 , 0.000826643 , 
-17.2062 , 1.25242e-25 , 0.000825377 , 
-17.2057 , 1.25242e-25 , 0.000824114 , 
-17.2052 , 1.25242e-25 , 0.000822853 , 
-17.2046 , 1.25242e-25 , 0.000821594 , 
-17.2041 , 1.25242e-25 , 0.000820336 , 
-17.2036 , 1.25242e-25 , 0.000819081 , 
-17.2031 , 1.25242e-25 , 0.000817827 , 
-17.2026 , 1.25242e-25 , 0.000816576 , 
-17.2021 , 1.25242e-25 , 0.000815326 , 
-17.2016 , 1.25242e-25 , 0.000814078 , 
-17.2011 , 1.25242e-25 , 0.000812833 , 
-17.2006 , 1.25242e-25 , 0.000811589 , 
-17.2001 , 1.25242e-25 , 0.000810347 , 
-17.1995 , 1.25242e-25 , 0.000809106 , 
-17.199 , 1.25242e-25 , 0.000807868 , 
-17.1985 , 1.25242e-25 , 0.000806632 , 
-17.198 , 1.25242e-25 , 0.000805397 , 
-17.1975 , 1.25242e-25 , 0.000804165 , 
-17.197 , 1.25242e-25 , 0.000802934 , 
-17.1965 , 1.25242e-25 , 0.000801705 , 
-17.196 , 1.25242e-25 , 0.000800478 , 
-17.1955 , 1.25242e-25 , 0.000799253 , 
-17.1949 , 1.25242e-25 , 0.00079803 , 
-17.1944 , 1.25242e-25 , 0.000796809 , 
-17.1939 , 1.25242e-25 , 0.000795589 , 
-17.1934 , 1.25242e-25 , 0.000794372 , 
-17.1929 , 1.25242e-25 , 0.000793156 , 
-17.1924 , 1.25242e-25 , 0.000791942 , 
-17.1919 , 1.25242e-25 , 0.00079073 , 
-17.1914 , 1.25242e-25 , 0.00078952 , 
-17.1909 , 1.25242e-25 , 0.000788312 , 
-17.1904 , 1.25242e-25 , 0.000787105 , 
-17.1898 , 1.25242e-25 , 0.000785901 , 
-17.1893 , 1.25242e-25 , 0.000784698 , 
-17.1888 , 1.25242e-25 , 0.000783497 , 
-17.1883 , 1.25242e-25 , 0.000782298 , 
-17.1878 , 1.25242e-25 , 0.000781101 , 
-17.1873 , 1.25242e-25 , 0.000779906 , 
-17.1868 , 1.25242e-25 , 0.000778712 , 
-17.1863 , 1.25242e-25 , 0.00077752 , 
-17.1858 , 1.25242e-25 , 0.00077633 , 
-17.1852 , 1.25242e-25 , 0.000775142 , 
-17.1847 , 1.25242e-25 , 0.000773956 , 
-17.1842 , 1.25242e-25 , 0.000772772 , 
-17.1837 , 1.25242e-25 , 0.000771589 , 
-17.1832 , 1.25242e-25 , 0.000770408 , 
-17.1827 , 1.25242e-25 , 0.000769229 , 
-17.1822 , 1.25242e-25 , 0.000768052 , 
-17.1817 , 1.25242e-25 , 0.000766876 , 
-17.1812 , 1.25242e-25 , 0.000765703 , 
-17.1807 , 1.25242e-25 , 0.000764531 , 
-17.1801 , 1.25242e-25 , 0.000763361 , 
-17.1796 , 1.25242e-25 , 0.000762193 , 
-17.1791 , 1.25242e-25 , 0.000761026 , 
-17.1786 , 1.25242e-25 , 0.000759861 , 
-17.1781 , 1.25242e-25 , 0.000758699 , 
-17.1776 , 1.25242e-25 , 0.000757538 , 
-17.1771 , 1.25242e-25 , 0.000756378 , 
-17.1766 , 1.25242e-25 , 0.000755221 , 
-17.1761 , 1.25242e-25 , 0.000754065 , 
-17.1755 , 1.25242e-25 , 0.000752911 , 
-17.175 , 1.25242e-25 , 0.000751759 , 
-17.1745 , 1.25242e-25 , 0.000750608 , 
-17.174 , 1.25242e-25 , 0.000749459 , 
-17.1735 , 1.25242e-25 , 0.000748312 , 
-17.173 , 1.25242e-25 , 0.000747167 , 
-17.1725 , 1.25242e-25 , 0.000746024 , 
-17.172 , 1.25242e-25 , 0.000744882 , 
-17.1715 , 1.25242e-25 , 0.000743742 , 
-17.171 , 1.25242e-25 , 0.000742604 , 
-17.1704 , 1.25242e-25 , 0.000741467 , 
-17.1699 , 1.25242e-25 , 0.000740333 , 
-17.1694 , 1.25242e-25 , 0.0007392 , 
-17.1689 , 1.25242e-25 , 0.000738068 , 
-17.1684 , 1.25242e-25 , 0.000736939 , 
-17.1679 , 1.25242e-25 , 0.000735811 , 
-17.1674 , 1.25242e-25 , 0.000734685 , 
-17.1669 , 1.25242e-25 , 0.000733561 , 
-17.1664 , 1.25242e-25 , 0.000732438 , 
-17.1658 , 1.25242e-25 , 0.000731317 , 
-17.1653 , 1.25242e-25 , 0.000730198 , 
-17.1648 , 1.25242e-25 , 0.00072908 , 
-17.1643 , 1.25242e-25 , 0.000727965 , 
-17.1638 , 1.25242e-25 , 0.00072685 , 
-17.1633 , 1.25242e-25 , 0.000725738 , 
-17.1628 , 1.25242e-25 , 0.000724627 , 
-17.1623 , 1.25242e-25 , 0.000723518 , 
-17.1618 , 1.25242e-25 , 0.000722411 , 
-17.1613 , 1.25242e-25 , 0.000721306 , 
-17.1607 , 1.25242e-25 , 0.000720202 , 
-17.1602 , 1.25242e-25 , 0.0007191 , 
-17.1597 , 1.25242e-25 , 0.000717999 , 
-17.1592 , 1.25242e-25 , 0.0007169 , 
-17.1587 , 1.25242e-25 , 0.000715803 , 
-17.1582 , 1.25242e-25 , 0.000714708 , 
-17.1577 , 1.25242e-25 , 0.000713614 , 
-17.1572 , 1.25242e-25 , 0.000712522 , 
-17.1567 , 1.25242e-25 , 0.000711431 , 
-17.1561 , 1.25242e-25 , 0.000710343 , 
-17.1556 , 1.25242e-25 , 0.000709255 , 
-17.1551 , 1.25242e-25 , 0.00070817 , 
-17.1546 , 1.25242e-25 , 0.000707086 , 
-17.1541 , 1.25242e-25 , 0.000706004 , 
-17.1536 , 1.25242e-25 , 0.000704924 , 
-17.1531 , 1.25242e-25 , 0.000703845 , 
-17.1526 , 1.25242e-25 , 0.000702768 , 
-17.1521 , 1.25242e-25 , 0.000701692 , 
-17.1516 , 1.25242e-25 , 0.000700618 , 
-17.151 , 1.25242e-25 , 0.000699546 , 
-17.1505 , 1.25242e-25 , 0.000698475 , 
-17.15 , 1.25242e-25 , 0.000697407 , 
-17.1495 , 1.25242e-25 , 0.000696339 , 
-17.149 , 1.25242e-25 , 0.000695274 , 
-17.1485 , 1.25242e-25 , 0.000694209 , 
-17.148 , 1.25242e-25 , 0.000693147 , 
-17.1475 , 1.25242e-25 , 0.000692086 , 
-17.147 , 1.25242e-25 , 0.000691027 , 
-17.1464 , 1.25242e-25 , 0.00068997 , 
-17.1459 , 1.25242e-25 , 0.000688914 , 
-17.1454 , 1.25242e-25 , 0.000687859 , 
-17.1449 , 1.25242e-25 , 0.000686807 , 
-17.1444 , 1.25242e-25 , 0.000685756 , 
-17.1439 , 1.25242e-25 , 0.000684706 , 
-17.1434 , 1.25242e-25 , 0.000683658 , 
-17.1429 , 1.25242e-25 , 0.000682612 , 
-17.1424 , 1.25242e-25 , 0.000681567 , 
-17.1419 , 1.25242e-25 , 0.000680524 , 
-17.1413 , 1.25242e-25 , 0.000679483 , 
-17.1408 , 1.25242e-25 , 0.000678443 , 
-17.1403 , 1.25242e-25 , 0.000677405 , 
-17.1398 , 1.25242e-25 , 0.000676368 , 
-17.1393 , 1.25242e-25 , 0.000675333 , 
-17.1388 , 1.25242e-25 , 0.000674299 , 
-17.1383 , 1.25242e-25 , 0.000673267 , 
-17.1378 , 1.25242e-25 , 0.000672237 , 
-17.1373 , 1.25242e-25 , 0.000671208 , 
-17.1367 , 1.25242e-25 , 0.000670181 , 
-17.1362 , 1.25242e-25 , 0.000669155 , 
-17.1357 , 1.25242e-25 , 0.000668131 , 
-17.1352 , 1.25242e-25 , 0.000667109 , 
-17.1347 , 1.25242e-25 , 0.000666088 , 
-17.1342 , 1.25242e-25 , 0.000665068 , 
-17.1337 , 1.25242e-25 , 0.000664051 , 
-17.1332 , 1.25242e-25 , 0.000663034 , 
-17.1327 , 1.25242e-25 , 0.00066202 , 
-17.1322 , 1.25242e-25 , 0.000661006 , 
-17.1316 , 1.25242e-25 , 0.000659995 , 
-17.1311 , 1.25242e-25 , 0.000658985 , 
-17.1306 , 1.25242e-25 , 0.000657976 , 
-17.1301 , 1.25242e-25 , 0.000656969 , 
-17.1296 , 1.25242e-25 , 0.000655964 , 
-17.1291 , 1.25242e-25 , 0.00065496 , 
-17.1286 , 1.25242e-25 , 0.000653958 , 
-17.1281 , 1.25242e-25 , 0.000652957 , 
-17.1276 , 1.25242e-25 , 0.000651958 , 
-17.127 , 1.25242e-25 , 0.00065096 , 
-17.1265 , 1.25242e-25 , 0.000649964 , 
-17.126 , 1.25242e-25 , 0.000648969 , 
-17.1255 , 1.25242e-25 , 0.000647976 , 
-17.125 , 1.25242e-25 , 0.000646984 , 
-17.1245 , 1.25242e-25 , 0.000645994 , 
-17.124 , 1.25242e-25 , 0.000645005 , 
-17.1235 , 1.25242e-25 , 0.000644018 , 
-17.123 , 1.25242e-25 , 0.000643033 , 
-17.1225 , 1.25242e-25 , 0.000642049 , 
-17.1219 , 1.25242e-25 , 0.000641066 , 
-17.1214 , 1.25242e-25 , 0.000640085 , 
-17.1209 , 1.25242e-25 , 0.000639105 , 
-17.1204 , 1.25242e-25 , 0.000638127 , 
-17.1199 , 1.25242e-25 , 0.000637151 , 
-17.1194 , 1.25242e-25 , 0.000636176 , 
-17.1189 , 1.25242e-25 , 0.000635202 , 
-17.1184 , 1.25242e-25 , 0.00063423 , 
-17.1179 , 1.25242e-25 , 0.000633259 , 
-17.1173 , 1.25242e-25 , 0.00063229 , 
-17.1168 , 1.25242e-25 , 0.000631322 , 
-17.1163 , 1.25242e-25 , 0.000630356 , 
-17.1158 , 1.25242e-25 , 0.000629392 , 
-17.1153 , 1.25242e-25 , 0.000628428 , 
-17.1148 , 1.25242e-25 , 0.000627467 , 
-17.1143 , 1.25242e-25 , 0.000626506 , 
-17.1138 , 1.25242e-25 , 0.000625547 , 
-17.1133 , 1.25242e-25 , 0.00062459 , 
-17.1128 , 1.25242e-25 , 0.000623634 , 
-17.1122 , 1.25242e-25 , 0.00062268 , 
-17.1117 , 1.25242e-25 , 0.000621727 , 
-17.1112 , 1.25242e-25 , 0.000620775 , 
-17.1107 , 1.25242e-25 , 0.000619825 , 
-17.1102 , 1.25242e-25 , 0.000618877 , 
-17.1097 , 1.25242e-25 , 0.00061793 , 
-17.1092 , 1.25242e-25 , 0.000616984 , 
-17.1087 , 1.25242e-25 , 0.00061604 , 
-17.1082 , 1.25242e-25 , 0.000615097 , 
-17.1077 , 1.25242e-25 , 0.000614156 , 
-17.1071 , 1.25242e-25 , 0.000613216 , 
-17.1066 , 1.25242e-25 , 0.000612277 , 
-17.1061 , 1.25242e-25 , 0.00061134 , 
-17.1056 , 1.25242e-25 , 0.000610405 , 
-17.1051 , 1.25242e-25 , 0.000609471 , 
-17.1046 , 1.25242e-25 , 0.000608538 , 
-17.1041 , 1.25242e-25 , 0.000607607 , 
-17.1036 , 1.25242e-25 , 0.000606677 , 
-17.1031 , 1.25242e-25 , 0.000605748 , 
-17.1025 , 1.25242e-25 , 0.000604821 , 
-17.102 , 1.25242e-25 , 0.000603896 , 
-17.1015 , 1.25242e-25 , 0.000602971 , 
-17.101 , 1.25242e-25 , 0.000602049 , 
-17.1005 , 1.25242e-25 , 0.000601127 , 
-17.1 , 1.25242e-25 , 0.000600207 , 
-17.0995 , 1.25242e-25 , 0.000599289 , 
-17.099 , 1.25242e-25 , 0.000598372 , 
-17.0985 , 1.25242e-25 , 0.000597456 , 
-17.098 , 1.25242e-25 , 0.000596541 , 
-17.0974 , 1.25242e-25 , 0.000595628 , 
-17.0969 , 1.25242e-25 , 0.000594717 , 
-17.0964 , 1.25242e-25 , 0.000593807 , 
-17.0959 , 1.25242e-25 , 0.000592898 , 
-17.0954 , 1.25242e-25 , 0.000591991 , 
-17.0949 , 1.25242e-25 , 0.000591085 , 
-17.0944 , 1.25242e-25 , 0.00059018 , 
-17.0939 , 1.25242e-25 , 0.000589277 , 
-17.0934 , 1.25242e-25 , 0.000588375 , 
-17.0928 , 1.25242e-25 , 0.000587475 , 
-17.0923 , 1.25242e-25 , 0.000586576 , 
-17.0918 , 1.25242e-25 , 0.000585678 , 
-17.0913 , 1.25242e-25 , 0.000584782 , 
-17.0908 , 1.25242e-25 , 0.000583887 , 
-17.0903 , 1.25242e-25 , 0.000582993 , 
-17.0898 , 1.25242e-25 , 0.000582101 , 
-17.0893 , 1.25242e-25 , 0.00058121 , 
-17.0888 , 1.25242e-25 , 0.00058032 , 
-17.0883 , 1.25242e-25 , 0.000579432 , 
-17.0877 , 1.25242e-25 , 0.000578546 , 
-17.0872 , 1.25242e-25 , 0.00057766 , 
-17.0867 , 1.25242e-25 , 0.000576776 , 
-17.0862 , 1.25242e-25 , 0.000575893 , 
-17.0857 , 1.25242e-25 , 0.000575012 , 
-17.0852 , 1.25242e-25 , 0.000574132 , 
-17.0847 , 1.25242e-25 , 0.000573253 , 
-17.0842 , 1.25242e-25 , 0.000572376 , 
-17.0837 , 1.25242e-25 , 0.0005715 , 
-17.0831 , 1.25242e-25 , 0.000570626 , 
-17.0826 , 1.25242e-25 , 0.000569752 , 
-17.0821 , 1.25242e-25 , 0.00056888 , 
-17.0816 , 1.25242e-25 , 0.00056801 , 
-17.0811 , 1.25242e-25 , 0.00056714 , 
-17.0806 , 1.25242e-25 , 0.000566273 , 
-17.0801 , 1.25242e-25 , 0.000565406 , 
-17.0796 , 1.25242e-25 , 0.000564541 , 
-17.0791 , 1.25242e-25 , 0.000563677 , 
-17.0786 , 1.25242e-25 , 0.000562814 , 
-17.078 , 1.25242e-25 , 0.000561953 , 
-17.0775 , 1.25242e-25 , 0.000561093 , 
-17.077 , 1.25242e-25 , 0.000560234 , 
-17.0765 , 1.25242e-25 , 0.000559377 , 
-17.076 , 1.25242e-25 , 0.000558521 , 
-17.0755 , 1.25242e-25 , 0.000557666 , 
-17.075 , 1.25242e-25 , 0.000556812 , 
-17.0745 , 1.25242e-25 , 0.00055596 , 
-17.074 , 1.25242e-25 , 0.000555109 , 
-17.0734 , 1.25242e-25 , 0.00055426 , 
-17.0729 , 1.25242e-25 , 0.000553412 , 
-17.0724 , 1.25242e-25 , 0.000552565 , 
-17.0719 , 1.25242e-25 , 0.000551719 , 
-17.0714 , 1.25242e-25 , 0.000550875 , 
-17.0709 , 1.25242e-25 , 0.000550032 , 
-17.0704 , 1.25242e-25 , 0.00054919 , 
-17.0699 , 1.25242e-25 , 0.000548349 , 
