 x ,  T0 ,  T1 ,  T2 ,  Phi ,  Psi ,  Pi , 
-9.0213 , 0.999399 , 0.0157185 , 1.97168e-07 , 0.000188744 , -0.000188744 , 1.97168e-07 , 
-9.0178 , 0.999396 , 0.0157651 , 1.99143e-07 , 0.000188579 , -0.000188579 , 1.99143e-07 , 
-9.0143 , 0.999394 , 0.0158119 , 2.01137e-07 , 0.000188418 , -0.000188418 , 2.01137e-07 , 
-9.0108 , 0.999391 , 0.0158588 , 2.03151e-07 , 0.000188261 , -0.000188261 , 2.03151e-07 , 
-9.0073 , 0.999389 , 0.0159058 , 2.05184e-07 , 0.000188107 , -0.000188107 , 2.05184e-07 , 
-9.0038 , 0.999386 , 0.0159529 , 2.07238e-07 , 0.000187957 , -0.000187957 , 2.07238e-07 , 
-9.0003 , 0.999384 , 0.0160001 , 2.09312e-07 , 0.000187811 , -0.000187811 , 2.09312e-07 , 
-8.9968 , 0.999381 , 0.0160475 , 2.11406e-07 , 0.000187668 , -0.000187668 , 2.11406e-07 , 
-8.9933 , 0.999379 , 0.0160949 , 2.13521e-07 , 0.000187529 , -0.000187529 , 2.13521e-07 , 
-8.9898 , 0.999376 , 0.0161425 , 2.15657e-07 , 0.000187394 , -0.000187394 , 2.15657e-07 , 
-8.9863 , 0.999374 , 0.0161902 , 2.17813e-07 , 0.000187262 , -0.000187262 , 2.17813e-07 , 
-8.9828 , 0.999371 , 0.016238 , 2.19991e-07 , 0.000187135 , -0.000187135 , 2.19991e-07 , 
-8.9793 , 0.999368 , 0.0162859 , 2.2219e-07 , 0.00018701 , -0.00018701 , 2.2219e-07 , 
-8.9758 , 0.999366 , 0.0163339 , 2.24411e-07 , 0.00018689 , -0.00018689 , 2.24411e-07 , 
-8.97229 , 0.999363 , 0.016382 , 2.26654e-07 , 0.000186773 , -0.000186773 , 2.26654e-07 , 
-8.96879 , 0.99936 , 0.0164303 , 2.28918e-07 , 0.00018666 , -0.00018666 , 2.28918e-07 , 
-8.96529 , 0.999357 , 0.0164786 , 2.31205e-07 , 0.00018655 , -0.00018655 , 2.31205e-07 , 
-8.96179 , 0.999355 , 0.0165271 , 2.33515e-07 , 0.000186444 , -0.000186444 , 2.33515e-07 , 
-8.95829 , 0.999352 , 0.0165757 , 2.35847e-07 , 0.000186342 , -0.000186342 , 2.35847e-07 , 
-8.95479 , 0.999349 , 0.0166244 , 2.38202e-07 , 0.000186244 , -0.000186244 , 2.38202e-07 , 
-8.95129 , 0.999346 , 0.0166732 , 2.4058e-07 , 0.000186149 , -0.000186149 , 2.4058e-07 , 
-8.94779 , 0.999343 , 0.0167222 , 2.42981e-07 , 0.000186059 , -0.000186059 , 2.42981e-07 , 
-8.94429 , 0.999341 , 0.0167712 , 2.45406e-07 , 0.000185972 , -0.000185972 , 2.45406e-07 , 
-8.94079 , 0.999338 , 0.0168204 , 2.47855e-07 , 0.000185888 , -0.000185888 , 2.47855e-07 , 
-8.93729 , 0.999335 , 0.0168697 , 2.50327e-07 , 0.000185809 , -0.000185809 , 2.50327e-07 , 
-8.93379 , 0.999332 , 0.016919 , 2.52824e-07 , 0.000185733 , -0.000185733 , 2.52824e-07 , 
-8.93029 , 0.999329 , 0.0169686 , 2.55345e-07 , 0.000185661 , -0.000185661 , 2.55345e-07 , 
-8.92679 , 0.999326 , 0.0170182 , 2.57892e-07 , 0.000185593 , -0.000185593 , 2.57892e-07 , 
-8.92328 , 0.999323 , 0.0170679 , 2.60462e-07 , 0.000185528 , -0.000185528 , 2.60462e-07 , 
-8.91978 , 0.99932 , 0.0171178 , 2.63059e-07 , 0.000185468 , -0.000185468 , 2.63059e-07 , 
-8.91628 , 0.999317 , 0.0171677 , 2.6568e-07 , 0.000185411 , -0.000185411 , 2.6568e-07 , 
-8.91278 , 0.999314 , 0.0172178 , 2.68327e-07 , 0.000185358 , -0.000185358 , 2.68327e-07 , 
-8.90928 , 0.999311 , 0.017268 , 2.71e-07 , 0.000185308 , -0.000185308 , 2.71e-07 , 
-8.90578 , 0.999308 , 0.0173183 , 2.737e-07 , 0.000185263 , -0.000185263 , 2.737e-07 , 
-8.90228 , 0.999305 , 0.0173688 , 2.76425e-07 , 0.000185222 , -0.000185222 , 2.76425e-07 , 
-8.89878 , 0.999302 , 0.0174193 , 2.79178e-07 , 0.000185184 , -0.000185184 , 2.79178e-07 , 
-8.89528 , 0.999298 , 0.01747 , 2.81957e-07 , 0.00018515 , -0.00018515 , 2.81957e-07 , 
-8.89178 , 0.999295 , 0.0175208 , 2.84763e-07 , 0.00018512 , -0.00018512 , 2.84763e-07 , 
-8.88828 , 0.999292 , 0.0175717 , 2.87597e-07 , 0.000185094 , -0.000185094 , 2.87597e-07 , 
-8.88478 , 0.999289 , 0.0176227 , 2.90458e-07 , 0.000185071 , -0.000185071 , 2.90458e-07 , 
-8.88128 , 0.999285 , 0.0176738 , 2.93348e-07 , 0.000185053 , -0.000185053 , 2.93348e-07 , 
-8.87778 , 0.999282 , 0.017725 , 2.96265e-07 , 0.000185038 , -0.000185038 , 2.96265e-07 , 
-8.87427 , 0.999279 , 0.0177764 , 2.99211e-07 , 0.000185028 , -0.000185028 , 2.99211e-07 , 
-8.87077 , 0.999276 , 0.0178279 , 3.02186e-07 , 0.000185021 , -0.000185021 , 3.02186e-07 , 
-8.86727 , 0.999272 , 0.0178795 , 3.0519e-07 , 0.000185018 , -0.000185018 , 3.0519e-07 , 
-8.86377 , 0.999269 , 0.0179312 , 3.08223e-07 , 0.000185019 , -0.000185019 , 3.08223e-07 , 
-8.86027 , 0.999265 , 0.017983 , 3.11286e-07 , 0.000185024 , -0.000185024 , 3.11286e-07 , 
-8.85677 , 0.999262 , 0.0180349 , 3.14378e-07 , 0.000185033 , -0.000185033 , 3.14378e-07 , 
-8.85327 , 0.999259 , 0.018087 , 3.17501e-07 , 0.000185046 , -0.000185046 , 3.17501e-07 , 
-8.84977 , 0.999255 , 0.0181392 , 3.20654e-07 , 0.000185063 , -0.000185063 , 3.20654e-07 , 
-8.84627 , 0.999252 , 0.0181915 , 3.23838e-07 , 0.000185084 , -0.000185084 , 3.23838e-07 , 
-8.84277 , 0.999248 , 0.0182439 , 3.27053e-07 , 0.000185109 , -0.000185109 , 3.27053e-07 , 
-8.83927 , 0.999245 , 0.0182964 , 3.30299e-07 , 0.000185138 , -0.000185138 , 3.30299e-07 , 
-8.83577 , 0.999241 , 0.0183491 , 3.33576e-07 , 0.00018517 , -0.00018517 , 3.33576e-07 , 
-8.83227 , 0.999237 , 0.0184018 , 3.36886e-07 , 0.000185207 , -0.000185207 , 3.36886e-07 , 
-8.82877 , 0.999234 , 0.0184547 , 3.40228e-07 , 0.000185248 , -0.000185248 , 3.40228e-07 , 
-8.82527 , 0.99923 , 0.0185077 , 3.43602e-07 , 0.000185293 , -0.000185293 , 3.43602e-07 , 
-8.82176 , 0.999226 , 0.0185608 , 3.47009e-07 , 0.000185341 , -0.000185341 , 3.47009e-07 , 
-8.81826 , 0.999223 , 0.018614 , 3.5045e-07 , 0.000185394 , -0.000185394 , 3.5045e-07 , 
-8.81476 , 0.999219 , 0.0186674 , 3.53923e-07 , 0.000185451 , -0.000185451 , 3.53923e-07 , 
-8.81126 , 0.999215 , 0.0187209 , 3.57431e-07 , 0.000185512 , -0.000185512 , 3.57431e-07 , 
-8.80776 , 0.999212 , 0.0187744 , 3.60972e-07 , 0.000185577 , -0.000185577 , 3.60972e-07 , 
-8.80426 , 0.999208 , 0.0188281 , 3.64548e-07 , 0.000185646 , -0.000185646 , 3.64548e-07 , 
-8.80076 , 0.999204 , 0.018882 , 3.68159e-07 , 0.000185719 , -0.000185719 , 3.68159e-07 , 
-8.79726 , 0.9992 , 0.0189359 , 3.71805e-07 , 0.000185797 , -0.000185797 , 3.71805e-07 , 
-8.79376 , 0.999196 , 0.01899 , 3.75486e-07 , 0.000185878 , -0.000185878 , 3.75486e-07 , 
-8.79026 , 0.999192 , 0.0190441 , 3.79203e-07 , 0.000185963 , -0.000185963 , 3.79203e-07 , 
-8.78676 , 0.999188 , 0.0190984 , 3.82955e-07 , 0.000186053 , -0.000186053 , 3.82955e-07 , 
-8.78326 , 0.999185 , 0.0191528 , 3.86745e-07 , 0.000186147 , -0.000186147 , 3.86745e-07 , 
-8.77976 , 0.999181 , 0.0192074 , 3.90571e-07 , 0.000186245 , -0.000186245 , 3.90571e-07 , 
-8.77626 , 0.999177 , 0.019262 , 3.94434e-07 , 0.000186347 , -0.000186347 , 3.94434e-07 , 
-8.77275 , 0.999173 , 0.0193168 , 3.98334e-07 , 0.000186453 , -0.000186453 , 3.98334e-07 , 
-8.76925 , 0.999168 , 0.0193716 , 4.02273e-07 , 0.000186563 , -0.000186563 , 4.02273e-07 , 
-8.76575 , 0.999164 , 0.0194266 , 4.06249e-07 , 0.000186678 , -0.000186678 , 4.06249e-07 , 
-8.76225 , 0.99916 , 0.0194818 , 4.10264e-07 , 0.000186796 , -0.000186796 , 4.10264e-07 , 
-8.75875 , 0.999156 , 0.019537 , 4.14318e-07 , 0.000186919 , -0.000186919 , 4.14318e-07 , 
-8.75525 , 0.999152 , 0.0195924 , 4.18411e-07 , 0.000187046 , -0.000187046 , 4.18411e-07 , 
-8.75175 , 0.999148 , 0.0196478 , 4.22544e-07 , 0.000187178 , -0.000187178 , 4.22544e-07 , 
-8.74825 , 0.999144 , 0.0197034 , 4.26717e-07 , 0.000187313 , -0.000187313 , 4.26717e-07 , 
-8.74475 , 0.999139 , 0.0197591 , 4.3093e-07 , 0.000187453 , -0.000187453 , 4.3093e-07 , 
-8.74125 , 0.999135 , 0.0198149 , 4.35183e-07 , 0.000187598 , -0.000187598 , 4.35183e-07 , 
-8.73775 , 0.999131 , 0.0198709 , 4.39478e-07 , 0.000187746 , -0.000187746 , 4.39478e-07 , 
-8.73425 , 0.999126 , 0.019927 , 4.43815e-07 , 0.000187899 , -0.000187899 , 4.43815e-07 , 
-8.73075 , 0.999122 , 0.0199831 , 4.48193e-07 , 0.000188056 , -0.000188056 , 4.48193e-07 , 
-8.72725 , 0.999118 , 0.0200394 , 4.52614e-07 , 0.000188217 , -0.000188217 , 4.52614e-07 , 
-8.72374 , 0.999113 , 0.0200959 , 4.57077e-07 , 0.000188383 , -0.000188383 , 4.57077e-07 , 
-8.72024 , 0.999109 , 0.0201524 , 4.61583e-07 , 0.000188553 , -0.000188553 , 4.61583e-07 , 
-8.71674 , 0.999104 , 0.020209 , 4.66133e-07 , 0.000188727 , -0.000188727 , 4.66133e-07 , 
-8.71324 , 0.9991 , 0.0202658 , 4.70727e-07 , 0.000188906 , -0.000188906 , 4.70727e-07 , 
-8.70974 , 0.999095 , 0.0203227 , 4.75365e-07 , 0.000189089 , -0.000189089 , 4.75365e-07 , 
-8.70624 , 0.999091 , 0.0203797 , 4.80048e-07 , 0.000189276 , -0.000189276 , 4.80048e-07 , 
-8.70274 , 0.999086 , 0.0204369 , 4.84776e-07 , 0.000189468 , -0.000189468 , 4.84776e-07 , 
-8.69924 , 0.999082 , 0.0204941 , 4.89549e-07 , 0.000189664 , -0.000189664 , 4.89549e-07 , 
-8.69574 , 0.999077 , 0.0205515 , 4.94369e-07 , 0.000189865 , -0.000189865 , 4.94369e-07 , 
-8.69224 , 0.999072 , 0.020609 , 4.99235e-07 , 0.00019007 , -0.00019007 , 4.99235e-07 , 
-8.68874 , 0.999068 , 0.0206666 , 5.04148e-07 , 0.000190279 , -0.000190279 , 5.04148e-07 , 
-8.68524 , 0.999063 , 0.0207243 , 5.09108e-07 , 0.000190493 , -0.000190493 , 5.09108e-07 , 
-8.68174 , 0.999058 , 0.0207821 , 5.14115e-07 , 0.000190712 , -0.000190712 , 5.14115e-07 , 
-8.67824 , 0.999053 , 0.0208401 , 5.19172e-07 , 0.000190935 , -0.000190935 , 5.19172e-07 , 
-8.67473 , 0.999049 , 0.0208982 , 5.24276e-07 , 0.000191162 , -0.000191162 , 5.24276e-07 , 
-8.67123 , 0.999044 , 0.0209564 , 5.2943e-07 , 0.000191394 , -0.000191394 , 5.2943e-07 , 
-8.66773 , 0.999039 , 0.0210147 , 5.34633e-07 , 0.00019163 , -0.00019163 , 5.34633e-07 , 
-8.66423 , 0.999034 , 0.0210731 , 5.39887e-07 , 0.000191871 , -0.000191871 , 5.39887e-07 , 
-8.66073 , 0.999029 , 0.0211317 , 5.45191e-07 , 0.000192117 , -0.000192117 , 5.45191e-07 , 
-8.65723 , 0.999024 , 0.0211903 , 5.50545e-07 , 0.000192367 , -0.000192367 , 5.50545e-07 , 
-8.65373 , 0.999019 , 0.0212491 , 5.55952e-07 , 0.000192621 , -0.000192621 , 5.55952e-07 , 
-8.65023 , 0.999014 , 0.021308 , 5.6141e-07 , 0.000192881 , -0.000192881 , 5.6141e-07 , 
-8.64673 , 0.999009 , 0.021367 , 5.6692e-07 , 0.000193145 , -0.000193145 , 5.6692e-07 , 
-8.64323 , 0.999004 , 0.0214262 , 5.72484e-07 , 0.000193413 , -0.000193413 , 5.72484e-07 , 
-8.63973 , 0.998999 , 0.0214855 , 5.78101e-07 , 0.000193686 , -0.000193686 , 5.78101e-07 , 
-8.63623 , 0.998993 , 0.0215448 , 5.83771e-07 , 0.000193964 , -0.000193964 , 5.83771e-07 , 
-8.63273 , 0.998988 , 0.0216043 , 5.89496e-07 , 0.000194246 , -0.000194246 , 5.89496e-07 , 
-8.62923 , 0.998983 , 0.021664 , 5.95276e-07 , 0.000194533 , -0.000194533 , 5.95276e-07 , 
-8.62573 , 0.998978 , 0.0217237 , 6.01112e-07 , 0.000194825 , -0.000194825 , 6.01112e-07 , 
-8.62222 , 0.998972 , 0.0217835 , 6.07003e-07 , 0.000195121 , -0.000195121 , 6.07003e-07 , 
-8.61872 , 0.998967 , 0.0218435 , 6.1295e-07 , 0.000195423 , -0.000195423 , 6.1295e-07 , 
-8.61522 , 0.998962 , 0.0219036 , 6.18955e-07 , 0.000195729 , -0.000195729 , 6.18955e-07 , 
-8.61172 , 0.998956 , 0.0219638 , 6.25017e-07 , 0.000196039 , -0.000196039 , 6.25017e-07 , 
-8.60822 , 0.998951 , 0.0220241 , 6.31137e-07 , 0.000196355 , -0.000196355 , 6.31137e-07 , 
-8.60472 , 0.998946 , 0.0220846 , 6.37316e-07 , 0.000196675 , -0.000196675 , 6.37316e-07 , 
-8.60122 , 0.99894 , 0.0221451 , 6.43554e-07 , 0.000197 , -0.000197 , 6.43554e-07 , 
-8.59772 , 0.998934 , 0.0222058 , 6.49851e-07 , 0.000197329 , -0.000197329 , 6.49851e-07 , 
-8.59422 , 0.998929 , 0.0222666 , 6.56209e-07 , 0.000197664 , -0.000197664 , 6.56209e-07 , 
-8.59072 , 0.998923 , 0.0223275 , 6.62627e-07 , 0.000198003 , -0.000198003 , 6.62627e-07 , 
-8.58722 , 0.998918 , 0.0223886 , 6.69107e-07 , 0.000198348 , -0.000198348 , 6.69107e-07 , 
-8.58372 , 0.998912 , 0.0224497 , 6.75648e-07 , 0.000198697 , -0.000198697 , 6.75648e-07 , 
-8.58022 , 0.998906 , 0.022511 , 6.82252e-07 , 0.000199051 , -0.000199051 , 6.82252e-07 , 
-8.57672 , 0.998901 , 0.0225724 , 6.88919e-07 , 0.00019941 , -0.00019941 , 6.88919e-07 , 
-8.57321 , 0.998895 , 0.0226339 , 6.9565e-07 , 0.000199774 , -0.000199774 , 6.9565e-07 , 
-8.56971 , 0.998889 , 0.0226955 , 7.02445e-07 , 0.000200142 , -0.000200142 , 7.02445e-07 , 
-8.56621 , 0.998883 , 0.0227573 , 7.09305e-07 , 0.000200516 , -0.000200516 , 7.09305e-07 , 
-8.56271 , 0.998877 , 0.0228191 , 7.1623e-07 , 0.000200895 , -0.000200895 , 7.1623e-07 , 
-8.55921 , 0.998871 , 0.0228811 , 7.23221e-07 , 0.000201278 , -0.000201278 , 7.23221e-07 , 
-8.55571 , 0.998865 , 0.0229432 , 7.30279e-07 , 0.000201667 , -0.000201667 , 7.30279e-07 , 
-8.55221 , 0.99886 , 0.0230054 , 7.37404e-07 , 0.00020206 , -0.00020206 , 7.37404e-07 , 
-8.54871 , 0.998853 , 0.0230677 , 7.44597e-07 , 0.000202459 , -0.000202459 , 7.44597e-07 , 
-8.54521 , 0.998847 , 0.0231302 , 7.51858e-07 , 0.000202863 , -0.000202863 , 7.51858e-07 , 
-8.54171 , 0.998841 , 0.0231927 , 7.59188e-07 , 0.000203272 , -0.000203272 , 7.59188e-07 , 
-8.53821 , 0.998835 , 0.0232554 , 7.66589e-07 , 0.000203685 , -0.000203685 , 7.66589e-07 , 
-8.53471 , 0.998829 , 0.0233182 , 7.74059e-07 , 0.000204104 , -0.000204104 , 7.74059e-07 , 
-8.53121 , 0.998823 , 0.0233811 , 7.81601e-07 , 0.000204528 , -0.000204528 , 7.81601e-07 , 
-8.52771 , 0.998817 , 0.0234442 , 7.89214e-07 , 0.000204958 , -0.000204958 , 7.89214e-07 , 
-8.5242 , 0.99881 , 0.0235073 , 7.969e-07 , 0.000205392 , -0.000205392 , 7.969e-07 , 
-8.5207 , 0.998804 , 0.0235706 , 8.04659e-07 , 0.000205831 , -0.000205831 , 8.04659e-07 , 
-8.5172 , 0.998798 , 0.0236339 , 8.12491e-07 , 0.000206276 , -0.000206276 , 8.12491e-07 , 
-8.5137 , 0.998791 , 0.0236974 , 8.20398e-07 , 0.000206726 , -0.000206726 , 8.20398e-07 , 
-8.5102 , 0.998785 , 0.0237611 , 8.2838e-07 , 0.000207181 , -0.000207181 , 8.2838e-07 , 
-8.5067 , 0.998778 , 0.0238248 , 8.36437e-07 , 0.000207641 , -0.000207641 , 8.36437e-07 , 
-8.5032 , 0.998772 , 0.0238886 , 8.44571e-07 , 0.000208107 , -0.000208107 , 8.44571e-07 , 
-8.4997 , 0.998765 , 0.0239526 , 8.52782e-07 , 0.000208577 , -0.000208577 , 8.52782e-07 , 
-8.4962 , 0.998759 , 0.0240167 , 8.61071e-07 , 0.000209053 , -0.000209053 , 8.61071e-07 , 
-8.4927 , 0.998752 , 0.0240809 , 8.69439e-07 , 0.000209535 , -0.000209535 , 8.69439e-07 , 
-8.4892 , 0.998746 , 0.0241452 , 8.77886e-07 , 0.000210022 , -0.000210022 , 8.77886e-07 , 
-8.4857 , 0.998739 , 0.0242096 , 8.86413e-07 , 0.000210514 , -0.000210514 , 8.86413e-07 , 
-8.4822 , 0.998732 , 0.0242741 , 8.9502e-07 , 0.000211011 , -0.000211011 , 8.9502e-07 , 
-8.4787 , 0.998725 , 0.0243388 , 9.03709e-07 , 0.000211514 , -0.000211514 , 9.03709e-07 , 
-8.4752 , 0.998719 , 0.0244036 , 9.12481e-07 , 0.000212022 , -0.000212022 , 9.12481e-07 , 
-8.47169 , 0.998712 , 0.0244685 , 9.21335e-07 , 0.000212536 , -0.000212536 , 9.21335e-07 , 
-8.46819 , 0.998705 , 0.0245335 , 9.30273e-07 , 0.000213055 , -0.000213055 , 9.30273e-07 , 
-8.46469 , 0.998698 , 0.0245986 , 9.39295e-07 , 0.000213579 , -0.000213579 , 9.39295e-07 , 
-8.46119 , 0.998691 , 0.0246638 , 9.48403e-07 , 0.000214109 , -0.000214109 , 9.48403e-07 , 
-8.45769 , 0.998684 , 0.0247291 , 9.57597e-07 , 0.000214644 , -0.000214644 , 9.57597e-07 , 
-8.45419 , 0.998677 , 0.0247946 , 9.66878e-07 , 0.000215185 , -0.000215185 , 9.66878e-07 , 
-8.45069 , 0.99867 , 0.0248602 , 9.76246e-07 , 0.000215732 , -0.000215732 , 9.76246e-07 , 
-8.44719 , 0.998663 , 0.0249259 , 9.85703e-07 , 0.000216284 , -0.000216284 , 9.85703e-07 , 
-8.44369 , 0.998656 , 0.0249917 , 9.95249e-07 , 0.000216841 , -0.000216841 , 9.95249e-07 , 
-8.44019 , 0.998648 , 0.0250576 , 1.00489e-06 , 0.000217404 , -0.000217404 , 1.00489e-06 , 
-8.43669 , 0.998641 , 0.0251236 , 1.01461e-06 , 0.000217973 , -0.000217973 , 1.01461e-06 , 
-8.43319 , 0.998634 , 0.0251898 , 1.02443e-06 , 0.000218548 , -0.000218548 , 1.02443e-06 , 
-8.42969 , 0.998626 , 0.025256 , 1.03434e-06 , 0.000219128 , -0.000219128 , 1.03434e-06 , 
-8.42619 , 0.998619 , 0.0253224 , 1.04435e-06 , 0.000219713 , -0.000219713 , 1.04435e-06 , 
-8.42268 , 0.998612 , 0.0253889 , 1.05445e-06 , 0.000220305 , -0.000220305 , 1.05445e-06 , 
-8.41918 , 0.998604 , 0.0254555 , 1.06464e-06 , 0.000220902 , -0.000220902 , 1.06464e-06 , 
-8.41568 , 0.998597 , 0.0255222 , 1.07493e-06 , 0.000221505 , -0.000221505 , 1.07493e-06 , 
-8.41218 , 0.998589 , 0.025589 , 1.08532e-06 , 0.000222113 , -0.000222113 , 1.08532e-06 , 
-8.40868 , 0.998581 , 0.025656 , 1.0958e-06 , 0.000222728 , -0.000222728 , 1.0958e-06 , 
-8.40518 , 0.998574 , 0.025723 , 1.10638e-06 , 0.000223348 , -0.000223348 , 1.10638e-06 , 
-8.40168 , 0.998566 , 0.0257902 , 1.11707e-06 , 0.000223974 , -0.000223974 , 1.11707e-06 , 
-8.39818 , 0.998558 , 0.0258575 , 1.12785e-06 , 0.000224605 , -0.000224605 , 1.12785e-06 , 
-8.39468 , 0.998551 , 0.0259249 , 1.13873e-06 , 0.000225243 , -0.000225243 , 1.13873e-06 , 
-8.39118 , 0.998543 , 0.0259924 , 1.14972e-06 , 0.000225886 , -0.000225886 , 1.14972e-06 , 
-8.38768 , 0.998535 , 0.02606 , 1.16081e-06 , 0.000226536 , -0.000226536 , 1.16081e-06 , 
-8.38418 , 0.998527 , 0.0261277 , 1.172e-06 , 0.000227191 , -0.000227191 , 1.172e-06 , 
-8.38068 , 0.998519 , 0.0261955 , 1.1833e-06 , 0.000227852 , -0.000227852 , 1.1833e-06 , 
-8.37718 , 0.998511 , 0.0262635 , 1.19471e-06 , 0.00022852 , -0.00022852 , 1.19471e-06 , 
-8.37367 , 0.998503 , 0.0263315 , 1.20622e-06 , 0.000229193 , -0.000229193 , 1.20622e-06 , 
-8.37017 , 0.998495 , 0.0263997 , 1.21784e-06 , 0.000229872 , -0.000229872 , 1.21784e-06 , 
-8.36667 , 0.998487 , 0.026468 , 1.22957e-06 , 0.000230557 , -0.000230557 , 1.22957e-06 , 
-8.36317 , 0.998479 , 0.0265364 , 1.24141e-06 , 0.000231248 , -0.000231248 , 1.24141e-06 , 
-8.35967 , 0.998471 , 0.0266049 , 1.25336e-06 , 0.000231946 , -0.000231945 , 1.25336e-06 , 
-8.35617 , 0.998462 , 0.0266735 , 1.26542e-06 , 0.000232649 , -0.000232649 , 1.26542e-06 , 
-8.35267 , 0.998454 , 0.0267422 , 1.27758e-06 , 0.000233359 , -0.000233359 , 1.27758e-06 , 
-8.34917 , 0.998446 , 0.0268111 , 1.28987e-06 , 0.000234074 , -0.000234075 , 1.28987e-06 , 
-8.34567 , 0.998437 , 0.02688 , 1.30227e-06 , 0.000234796 , -0.000234797 , 1.30227e-06 , 
-8.34217 , 0.998429 , 0.0269491 , 1.31479e-06 , 0.000235524 , -0.000235524 , 1.31479e-06 , 
-8.33867 , 0.99842 , 0.0270182 , 1.32743e-06 , 0.000236258 , -0.000236258 , 1.32743e-06 , 
-8.33517 , 0.998412 , 0.0270875 , 1.34021e-06 , 0.000236999 , -0.000236998 , 1.34021e-06 , 
-8.33167 , 0.998403 , 0.0271569 , 1.3531e-06 , 0.000237745 , -0.000237743 , 1.3531e-06 , 
-8.32817 , 0.998394 , 0.0272264 , 1.36611e-06 , 0.000238498 , -0.000238496 , 1.36611e-06 , 
-8.32466 , 0.998386 , 0.027296 , 1.37921e-06 , 0.000239257 , -0.000239255 , 1.37921e-06 , 
-8.32116 , 0.998377 , 0.0273657 , 1.39241e-06 , 0.000240023 , -0.000240023 , 1.39241e-06 , 
-8.31766 , 0.998368 , 0.0274355 , 1.4057e-06 , 0.000240795 , -0.000240798 , 1.4057e-06 , 
-8.31416 , 0.998359 , 0.0275054 , 1.4191e-06 , 0.000241573 , -0.00024158 , 1.4191e-06 , 
-8.31066 , 0.998351 , 0.0275754 , 1.43266e-06 , 0.000242358 , -0.000242366 , 1.43266e-06 , 
-8.30716 , 0.998342 , 0.0276456 , 1.44643e-06 , 0.000243149 , -0.000243156 , 1.44643e-06 , 
-8.30366 , 0.998333 , 0.0277158 , 1.46044e-06 , 0.000243946 , -0.000243947 , 1.46044e-06 , 
-8.30016 , 0.998324 , 0.0277862 , 1.47472e-06 , 0.00024475 , -0.000244739 , 1.47472e-06 , 
-8.29666 , 0.998315 , 0.0278566 , 1.48915e-06 , 0.000245561 , -0.000245536 , 1.48915e-06 , 
-8.29316 , 0.998305 , 0.0279272 , 1.50358e-06 , 0.000246378 , -0.000246346 , 1.50358e-06 , 
-8.28966 , 0.998296 , 0.0279979 , 1.51786e-06 , 0.000247201 , -0.000247174 , 1.51786e-06 , 
-8.28616 , 0.998287 , 0.0280686 , 1.53184e-06 , 0.000248031 , -0.000248027 , 1.53184e-06 , 
-8.28266 , 0.998278 , 0.0281395 , 1.5454e-06 , 0.000248868 , -0.000248911 , 1.5454e-06 , 
-8.27916 , 0.998268 , 0.0282105 , 1.55871e-06 , 0.000249711 , -0.000249819 , 1.55871e-06 , 
-8.27566 , 0.998259 , 0.0282816 , 1.57199e-06 , 0.000250561 , -0.000250739 , 1.57199e-06 , 
-8.27215 , 0.99825 , 0.0283528 , 1.58549e-06 , 0.000251418 , -0.000251663 , 1.58549e-06 , 
-8.26865 , 0.99824 , 0.0284241 , 1.59945e-06 , 0.000252281 , -0.000252579 , 1.59945e-06 , 
-8.26515 , 0.998231 , 0.0284955 , 1.61407e-06 , 0.000253151 , -0.000253479 , 1.61407e-06 , 
-8.26165 , 0.998221 , 0.028567 , 1.62928e-06 , 0.000254027 , -0.000254367 , 1.62928e-06 , 
-8.25815 , 0.998211 , 0.0286386 , 1.64495e-06 , 0.000254911 , -0.000255247 , 1.64495e-06 , 
-8.25465 , 0.998202 , 0.0287104 , 1.66091e-06 , 0.000255801 , -0.000256127 , 1.66091e-06 , 
-8.25115 , 0.998192 , 0.0287822 , 1.67702e-06 , 0.000256698 , -0.000257014 , 1.67702e-06 , 
-8.24765 , 0.998182 , 0.0288541 , 1.69317e-06 , 0.000257602 , -0.000257913 , 1.69317e-06 , 
-8.24415 , 0.998172 , 0.0289261 , 1.70934e-06 , 0.000258513 , -0.000258824 , 1.70934e-06 , 
-8.24065 , 0.998162 , 0.0289983 , 1.72557e-06 , 0.00025943 , -0.000259746 , 1.72557e-06 , 
-8.23715 , 0.998152 , 0.0290705 , 1.74192e-06 , 0.000260355 , -0.000260676 , 1.74192e-06 , 
-8.23365 , 0.998142 , 0.0291428 , 1.75841e-06 , 0.000261286 , -0.000261613 , 1.75841e-06 , 
-8.23015 , 0.998132 , 0.0292153 , 1.77509e-06 , 0.000262225 , -0.000262556 , 1.77509e-06 , 
-8.22665 , 0.998122 , 0.0292878 , 1.79195e-06 , 0.00026317 , -0.000263505 , 1.79195e-06 , 
-8.22314 , 0.998112 , 0.0293605 , 1.80899e-06 , 0.000264123 , -0.00026446 , 1.80899e-06 , 
-8.21964 , 0.998102 , 0.0294332 , 1.8262e-06 , 0.000265082 , -0.000265421 , 1.8262e-06 , 
-8.21614 , 0.998092 , 0.0295061 , 1.84357e-06 , 0.000266049 , -0.000266389 , 1.84357e-06 , 
-8.21264 , 0.998081 , 0.029579 , 1.86109e-06 , 0.000267023 , -0.000267365 , 1.86109e-06 , 
-8.20914 , 0.998071 , 0.0296521 , 1.87876e-06 , 0.000268004 , -0.000268349 , 1.87876e-06 , 
